name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
J040911.84+281930.5,62.299359,28.325158,16.76,15.46,14.82,,,,,,,,,,,,,Lamost_DR2,62.2993682845069,28.3251741002866,0.001,0.001,90.0,163983092609006336,62.29937238123,0.0378,28.32517129923,0.018,0.0619,0.0619,16155.088852988692,16.04154675489941,0.0409,0.838,0.091,-0.651,0.053,false,13289.0,4.86192,15.379637,-0.6619097548994102,3899.5,10.7478,16.373865,14109.7,14.8847,14.388124,1.985742,,,0,3806.0,,,,,0.065001
J040952.14+364443.7,62.467261,36.745483,13.39,12.49,12.05,,,,,,,,,,,,,Lamost_DR2,62.4672574581936,36.7454865333472,0.001,0.001,90.0,225340789245660288,62.46725811734,0.0318,36.74548515753,0.0136,0.4556,0.4556,2194.9078138718173,11.707081422964688,0.0339,0.123,0.07,-0.32,0.044,true,211193.0,30.9671,12.376668,0.6695865770353127,82087.0,65.0925,13.065702,185497.0,99.5019,11.591078,1.474624,-15.69,0.35,19,4639.36,0.5675,0.2485,10.84,49.0,0.016315
J041034.85+132031.5,62.64524,13.342092,14.51,13.37,13.06,,,,,,,,,,,,,Lamost_DR2,62.6452412217658,13.3421014005473,0.001,0.001,90.0,3305326261711559424,62.64527339293,0.0269,13.34205110172,0.0172,0.2145,0.2145,4662.004662004662,13.342863517396285,0.0302,7.27,0.057,-11.682,0.046,false,84844.4,27.6036,13.366808,0.0239444826037154,29315.8,55.1796,14.183632,81074.0,128.766,12.489717,1.693915,-178.07,0.81,4,4190.0,,,,,0.034111
J041132.49+425100.2,62.885376,42.850073,14.55,13.62,13.02,,,,,,,,,,,,,Lamost_DR2,62.8853590512059,42.8500925451957,0.001,0.001,90.0,232082341711322240,62.88536265751,0.0239,42.85009017324,0.0149,0.3664,0.3664,2729.2576419213974,12.180222675020936,0.0299,0.614,0.057,-0.551,0.035,false,78464.7,21.5559,13.45168,1.271457324979064,27111.2,49.513,14.268517,74863.2,65.9735,12.576249,1.692267,4.83,0.73,8,4247.0,0.975,0.472,10.66,33.29,0.083378
J041132.87+512003.5,62.886991,51.334319,,,13.3645,,,,,,,,,,,,,Lamost_DR2,62.8854932308154,51.3341514223191,0.001,0.001,90.0,271709084376898048,62.88551589248,0.0461,51.33413351473,0.0226,0.6729,0.6729,1486.1049190072818,10.86024735848685,0.0602,3.288,0.091,-4.159,0.063,true,5593390.0,8864.93,8.819178,-2.0410693584868493,728373.0,2572.73,10.695504,7379540.0,19025.5,7.591847,3.103658,,,0,3306.0,,,112.55,1363.384,3.422365
J041139.38+491111.7,62.914091,49.186588,17.93,15.03,13.59,,,,,,,,,,,,,Lamost_DR2,62.914087421193,49.1866115574087,0.003,0.002,90.0,246554938389881472,62.91408196059,0.0764,49.18660908965,0.0462,0.147,0.147,6802.721088435374,14.163413326259121,0.0966,-0.829,0.191,-0.573,0.139,true,42338.8,96.8065,14.121518,-0.04189532625912129,3496.8,38.7367,16.49221,66319.1,521.051,12.707824,3.784387,-54.12,0.78,7,3453.0,1.912,1.122,,,0.085224
J041142.00+472018.4,62.925006,47.338455,16.71,14.95,14.02,,,,,,,,,,,,,Lamost_DR2,62.9250256911167,47.3384797243043,0.001,0.001,90.0,246058199654233984,62.92502352166,0.044,47.33847687397,0.029,0.2617,0.2617,3821.1692777990065,12.910981386800596,0.0525,-0.341,0.089,-0.662,0.064,false,25849.0,8.11767,14.657256,1.7462746131994038,5340.69,17.0288,16.032394,31895.2,73.6938,13.502608,2.529786,,,0,3666.86,2.2325,1.1033,,,0.101144
J041204.71+430133.1,63.019632,43.025887,13.66,12.88,12.0,,,,,,,,,,,,,Lamost_DR2,63.0196226800689,43.0258926582425,0.002,0.001,90.0,232102540937243392,63.01964700664,0.0406,43.02588288509,0.0241,0.4937,0.4937,2025.5215718047396,11.532684363902344,0.0506,4.13,0.114,-2.27,0.057,false,214637.0,55.6189,12.359105,0.8264206360976551,66445.5,112.048,13.295224,217333.0,183.421,11.419105,1.87612,46.71,1.09,3,4285.87,1.26,0.613,12.72,49.169,0.031883
J041209.44+411801.0,63.039356,41.300282,14.87,13.62,15.67,,,,,,,,,,,,,Lamost_DR2,63.0393867089109,41.3003010705773,0.001,0.001,90.0,228682205079272192,63.03938149412,0.0387,41.30030041884,0.0232,0.0546,0.0546,18315.018315018315,16.314036786476315,0.0464,-0.91,0.086,-0.151,0.055,false,71647.5,14.827,13.550363,-2.763673786476314,22070.5,41.6094,14.491859,73522.5,70.0542,12.595869,1.895989,,,0,3809.36,0.967,0.5153,,,0.107756
J041219.18+364551.4,63.079934,36.764302,15.29,14.32,13.93,,,,,,,,,,,,,Lamost_DR2,63.0799435503678,36.7642951795325,0.001,0.001,90.0,177313674667426688,63.07994559906,0.0256,36.76429226676,0.011,0.2999,0.2999,3334.444814938313,12.615117671202366,0.0285,0.381,0.063,-0.677,0.037,true,34820.7,6.83729,14.333771,1.7186533287976342,13057.8,17.3609,15.06171,31478.4,19.1697,13.51689,1.544821,,,0,4367.5,,,7.96,20.788,0.036899
J041223.10+271458.7,63.09629,27.249646,15.64,14.78,14.44,,,,,,,,,,,,,Lamost_DR2,63.0962996932176,27.2496424319514,0.001,0.001,90.0,163020057862532992,63.09629641852,0.0331,27.24963965562,0.0182,0.2885,0.2885,3466.2045060658584,12.699270912541248,0.0355,-0.676,0.072,-0.645,0.056,true,22276.7,6.29295,14.818739,2.1194680874587526,8952.18,21.7906,15.471566,19232.9,21.1673,14.051809,1.419757,,,0,4612.62,,,5.65,13.004,0.033577
J041251.68+312611.5,63.215337,31.436546,12.99,11.91,11.36,,,,,,,,,,,,,Lamost_DR2,63.2153294476884,31.4365644010882,0.001,0.001,90.0,169073797088888192,63.21533416652,0.0365,31.4365567062,0.0191,0.6,0.6,1666.6666666666667,11.109243748081784,0.0383,0.935,0.096,-1.787,0.07,false,438550.0,229.046,11.583319,0.4740752519182152,160016.0,154.123,12.34098,397952.0,181.269,10.762343,1.578636,54.36,0.67,13,4297.54,0.7533,0.3613,14.83,67.618,0.070188
J041259.17+545025.7,63.246565,54.840485,16.72,14.74,13.69,,,,,,,,,,,,,Lamost_DR2,63.2465087289003,54.8404870538238,0.001,0.001,90.0,276108711434637952,63.24652704793,0.0402,54.84048208582,0.0207,0.3382,0.3382,2956.830277942046,12.354131983691385,0.0515,2.45,0.075,-1.154,0.058,true,35635.0,18.1584,14.308673,1.9545410163086157,6065.31,20.2951,15.894257,47427.1,58.3977,13.071854,2.822403,,,0,4162.98,2.705,1.3558,,,0.116888
J041351.01+484343.8,63.462561,48.728836,17.44,14.01,15.17,,,,,,,,,,,,,Lamost_DR2,63.4625437210623,48.7288275987793,0.004,0.002,90.0,246469588800263808,63.4625376895,0.0825,48.7288211603,0.0573,0.181,0.181,5524.861878453039,13.711607125654076,0.0978,-0.924,0.241,-1.495,0.139,false,70952.2,1227.84,13.560951,-0.15065612565407704,5845.79,447.368,15.93428,108923.0,5257.04,12.169124,3.765157,-54.34,1.85,8,3361.5,1.8865,1.1497,,,0.050973
J041414.36+520159.3,63.559871,52.033165,16.64,14.64,13.37,,,,,,,,,,,,,Lamost_DR2,63.5598553973159,52.0331574639399,0.001,0.001,90.0,271857930760450432,63.55985436272,0.0448,52.03315635353,0.0254,0.0922,0.0922,10845.986984815618,15.176345394731854,0.0528,-0.148,0.075,-0.258,0.057,false,39374.1,12.3953,14.200337,-0.9760083947318545,6493.53,34.141,15.820186,53362.9,91.3248,12.943821,2.876365,,,0,4001.46,,,,,0.043933
J041430.25+242453.0,63.626077,24.414739,13.76,12.76,12.29,,,,,,,,,,,,,Lamost_DR2,63.6260676626871,24.4147316923462,0.001,0.001,90.0,149957756644690176,63.62606889574,0.0409,24.41471447749,0.0209,0.4991,0.4991,2003.606491685033,11.50906215066939,0.0444,0.261,0.082,-3.998,0.061,true,153176.0,36.175,12.725386,1.2163238493306103,54730.4,51.8016,13.505817,142535.0,75.5809,11.877113,1.628704,-10.55,1.07,11,4288.33,0.83,0.402,10.61,34.302,0.04036
J041441.63+423048.2,63.673495,42.513411,14.94,13.31,12.24,,,,,,,,,,,,,Lamost_DR2,63.6735160622489,42.5134315814477,0.002,0.001,90.0,229033980081793536,63.67351934159,0.0451,42.51343108427,0.0266,0.1634,0.1634,6119.951040391677,13.933739739018016,0.0503,0.561,0.107,-0.115,0.064,false,140061.0,269.654,12.822571,-1.1111687390180158,28415.9,147.232,14.217485,175195.0,777.257,11.653118,2.564367,-77.42,1.47,13,3473.5,,,,,0.09281
J041447.12+211143.4,63.696351,21.195404,16.13,15.16,14.68,,,,,,,,,,,,,Lamost_DR2,63.6962956034029,21.1954179974313,0.002,0.001,90.0,52392111317069056,63.6963709352,0.0625,21.19539222195,0.0314,0.9047,0.9047,1105.3387863380126,10.217477048416512,0.0592,16.313,0.133,-5.987,0.088,false,16593.3,6.72913,15.138536,4.921058951583488,6027.54,17.3318,15.901038,15607.6,28.3363,14.27858,1.622459,,,0,4361.0,,,1.83,1.092,0.192644
J041453.82+321555.4,63.724278,32.265401,15.17,14.18,13.78,,,,,,,,,,,,,Lamost_DR2,63.7242522227492,32.2654251661893,0.001,0.001,90.0,169512605307186816,63.72425201819,0.0262,32.26541858156,0.0119,0.2345,0.2345,4264.392324093817,13.14928576474449,0.0258,-0.04,0.059,-1.529,0.046,false,39441.0,7.2686,14.198495,1.0492092352555087,14572.4,17.9844,14.94256,35978.9,19.7587,13.371799,1.570761,,,0,4259.13,0.7517,0.362,11.71,40.621,0.117158
J041508.71+552357.7,63.78632,55.399379,15.82,13.85,12.48,,,,,,,,,,,,,Lamost_DR2,63.7863114892748,55.3994026590242,0.001,0.001,90.0,276513091193598208,63.78631594074,0.0366,55.39939839493,0.0172,0.1564,0.1564,6393.86189258312,14.028816256380853,0.0472,0.587,0.063,-0.99,0.052,false,87483.1,26.7855,13.333555,-0.6952612563808529,14094.7,31.1278,14.978751,117842.0,124.305,12.083667,2.895084,9.1,0.31,26,3991.68,,,,,0.086931
J041528.71+452731.9,63.869642,45.458881,15.94,14.9,14.37,,,,,,,,,,,,,Lamost_DR2,63.8696670835676,45.4589038943454,0.001,0.001,90.0,232912919666255872,63.86966075454,0.0294,45.45890201435,0.0211,0.6529,0.6529,1531.6281206922959,10.925766656977684,0.0379,-1.031,0.07,-0.437,0.051,false,21650.7,8.1909,14.849686,3.923919343022316,7402.49,16.713,15.677944,20924.9,22.6567,13.96026,1.717684,,,0,4498.54,,,2.64,2.577,0.103946
J041544.45+454033.7,63.93523,45.676037,,13.1134,10.0813,,,,,,,,,,,,,Lamost_DR2,63.9356566733105,45.6768326172751,0.003,0.002,90.0,232918314145090688,63.93565376868,0.0917,45.67683576175,0.0617,0.4181,0.4181,2391.772303276728,11.893599162247924,0.1181,-0.471,0.184,0.73,0.145,false,658905.0,3756.48,11.141309,-0.7522901622479239,63567.0,1241.87,13.343308,938196.0,9178.31,9.831186,3.512122,-42.87,0.5,11,3295.25,1.4395,0.851,,,3.058693
J041544.59+424638.1,63.935828,42.777256,15.82,14.38,13.67,,,,,,,,,,,,,Lamost_DR2,63.9358540495479,42.7772456778978,0.001,0.001,90.0,229046487026428160,63.93586093989,0.0284,42.7772393445,0.0174,0.1436,0.1436,6963.788300835654,14.214227800468592,0.0344,1.175,0.067,-1.471,0.042,false,37330.8,10.8029,14.258196,0.04396819953140785,10066.0,34.6017,15.344244,41089.4,58.9533,13.227596,2.116648,,,0,3989.33,1.2508,0.6427,,,0.078223
J041552.19+244323.9,63.967462,24.723315,14.2,13.22,12.62,,,,,,,,,,,,,Lamost_DR2,63.9674555721668,24.7233074477993,0.001,0.001,90.0,149992700498444544,63.96746051422,0.0309,24.72330227637,0.0164,0.285,0.285,3508.7719298245615,12.725775699957449,0.0333,1.043,0.069,-1.201,0.047,false,116766.0,38.3666,13.020075,0.29429930004255134,38609.1,42.2494,13.884663,114543.0,52.906,12.114499,1.770164,-0.1,0.78,17,4024.51,0.72,0.339,19.88,93.395,0.034365
J041557.60+245622.0,63.990025,24.939467,16.12,14.69,13.9,,,,,,,,,,,,,Lamost_DR2,63.9900051988152,24.9394651784802,0.002,0.001,90.0,149999744244759296,63.98999508227,0.0503,24.93947220952,0.0224,0.7377,0.7377,1355.5645926528398,10.660601082708101,0.0564,-2.131,0.128,1.633,0.067,true,29801.8,10.52,14.50276,3.842158917291899,7564.55,22.4866,15.65443,33910.5,39.0284,13.436086,2.218345,,,0,3867.33,2.215,1.0963,4.42,3.941,0.064969
J041557.91+545407.4,63.991302,54.902077,15.78,13.78,12.52,,,,,,,,,,,,,Lamost_DR2,63.9912925849846,54.9020832659586,0.001,0.001,90.0,276439870590468992,63.99129582003,0.0351,54.90208996932,0.0175,0.2212,0.2212,4520.795660036166,13.276074386836697,0.0475,0.432,0.059,1.557,0.052,false,82023.5,19.6655,13.40352,0.12744561316330305,14582.9,41.7877,14.94178,107289.0,140.471,12.185535,2.756245,-17.75,0.56,12,4089.23,,,,,0.02981
J041605.10+502828.5,64.021276,50.474591,14.32,13.62,13.43,,,,,,,,,,,,,Lamost_DR2,64.0212745627364,50.4745898135257,0.001,0.0,90.0,271397682065551872,64.02128782493,0.0199,50.47458900671,0.0139,2.926,2.926,341.76349965823647,7.66862839105354,0.0236,1.96,0.041,-0.187,0.025,true,63746.4,17.9886,13.677227,6.0085986089464605,28586.4,37.5061,14.21099,50362.7,56.4775,13.006647,1.204343,,,0,4918.0,0.33,0.161,0.79,0.331,0.005393
J041615.33+434334.7,64.063911,43.726307,20.14,16.64,15.04,,,,,,,,,,,,,Lamost_DR2,64.0639453392778,43.7262957291896,0.005,0.003,90.0,232505722406945664,64.06394345409,0.1397,43.72629220755,0.0777,-0.4683,0.4683,2135.3833013025837,11.6473792110896,0.1686,-0.316,0.343,-0.818,0.19,false,6637.93,231.522,16.133284,4.4859047889104,413.04,52.0882,18.811409,11465.5,1121.24,14.613439,4.19797,,,0,3349.0,,,,,0.098118
J041630.12+190758.7,64.125514,19.132996,15.96,14.6,13.99,,,,,,,,,,,,,Lamost_DR2,64.1255198882498,19.1330175031813,0.001,0.001,90.0,48568216034333696,64.1255193238,0.0402,19.13301186234,0.0226,0.0317,0.0317,31545.741324921135,17.494703688911244,0.0429,-0.124,0.075,-1.31,0.059,false,29318.7,12.7182,14.520506,-2.9741976889112447,8490.11,27.8648,15.529104,31327.5,61.4423,13.522105,2.006999,,,0,3722.0,0.956,0.4108,,,0.07996
J041634.22+462033.0,64.142593,46.342504,15.46,14.02,13.23,,,,,,,,,,,,,Lamost_DR2,64.1425896354975,46.3425263554812,0.001,0.001,90.0,233796927015730944,64.14259901582,0.0357,46.34251596886,0.0221,0.2474,0.2474,4042.0371867421177,13.033001523534491,0.0373,1.504,0.095,-2.412,0.052,false,52621.8,18.9541,13.885452,0.8524504764655099,14237.4,29.2049,14.967813,57966.2,100.3,12.853983,2.11383,,,0,3851.25,1.626,0.7845,,,0.080913
J041716.46-033631.3,64.318601,-3.608713,11.47,10.72,10.46,,,,,,,,,,,,,Lamost_DR2,64.3185963166351,-3.6087187934527,0.001,0.001,90.0,3204073468563826432,64.31862558728,0.0578,-3.60877185538,0.0277,0.2643,0.2643,3783.579265985623,12.889514184341447,0.0784,6.785,0.075,-12.324,0.043,true,909779.0,357.546,10.791025,-2.0984891843414477,391811.0,489.154,11.368697,728097.0,389.989,10.106446,1.262251,15.51,2.16,11,4817.07,,,,,0.026798
J041733.68+211006.1,64.390342,21.168375,18.91,17.66,16.96,,,,,,,,,,,,,Lamost_DR2,64.3903093685878,21.1683699632455,0.005,0.004,90.0,49470227886166272,64.39032399765,0.1548,21.16836045982,0.0735,1.4168,1.4168,705.8159232072276,9.243457259089908,0.1649,3.168,0.299,-2.207,0.23,false,1814.82,2.12882,17.541283,8.297825740910092,557.254,5.5561,18.486256,1917.42,9.66611,16.555124,1.931131,,,0,,,,,,0.111037
J041814.83-042049.3,64.561801,-4.347036,16.18,15.36,15.06,,,,,,,,,,,,,Lamost_DR2,64.5618127618346,-4.347053551889,0.001,0.001,90.0,3203780109414676864,64.56181264838,0.0316,-4.34705579881,0.0189,-0.0145,0.0145,68965.5172413793,19.193159988825123,0.0456,-0.026,0.061,-0.522,0.033,false,12896.6,4.24967,15.412178,-3.780981988825122,5340.65,13.191,16.032402,10878.8,14.2173,14.670468,1.361934,,,0,4966.0,,,,,0.075995
J041840.10+252749.1,64.667123,25.463659,14.01,12.34,10.97,,,,,,,,,,,,,Lamost_DR2,64.6671085459711,25.463651483382,0.003,0.002,90.0,150418383296889984,64.66710488468,0.0785,25.46365218119,0.046,0.4275,0.4275,2339.1812865497077,11.845319404679042,0.0893,-0.768,0.189,0.162,0.132,false,648644.0,3312.13,11.15835,-0.6869694046790418,89870.4,1927.57,12.967347,885197.0,14965.5,9.894321,3.073027,7.85,0.45,13,3302.0,1.536,0.8543,,,0.054216
J041844.72+541923.8,64.686365,54.323299,17.13,15.47,14.61,,,,,,,,,,,,,Lamost_DR2,64.6863842179461,54.3232779696882,0.001,0.001,90.0,275599087791357056,64.68638516204,0.0446,54.32327866181,0.0313,0.109,0.109,9174.311926605506,14.812867510296883,0.0549,0.128,0.08,0.161,0.059,false,15472.0,5.89326,15.2145,0.4016324897031165,3422.88,17.1041,16.51541,18719.6,29.8728,14.081178,2.434232,,,0,3698.0,1.7797,0.879,,,0.08579
J041857.88+394558.1,64.741203,39.766154,18.52,16.99,16.4,,,,,,,,,,,,,Lamost_DR2,64.7407935170472,39.7664860963405,0.003,0.002,90.0,227544932099712384,64.74147256989,0.0817,39.76596819053,0.043,3.1205,3.1205,320.46146450889285,7.528879065415492,0.0976,121.229,0.218,-120.288,0.105,false,2999.34,1.97567,16.9958,9.466920934584508,887.92,7.01631,17.980453,3104.85,9.44057,16.031816,1.948637,,,0,4105.13,0.1677,0.097,,,1.647201
J041906.89+291030.9,64.77873,29.175276,14.55,13.69,13.5,,,,,,,,,,,,,Lamost_DR2,64.7787392941959,29.1752742174536,0.001,0.001,90.0,164833942811592320,64.77872673308,0.0329,29.17527951322,0.015,0.7124,0.7124,1403.705783267827,10.73638044604397,0.035,-2.547,0.068,1.23,0.045,false,62902.6,9.23595,13.691693,2.9553125539560305,24693.4,23.0271,14.369935,55113.0,25.9555,12.908786,1.461149,,,0,4402.82,,,4.4,6.547,0.029911
J041920.42+513101.2,64.835093,51.517025,14.84,13.49,12.83,,,,,,,,,,,,,Lamost_DR2,64.8350968509326,51.5170290576508,0.001,0.0,90.0,271606211316813312,64.83511850777,0.0228,51.51702553132,0.0151,0.4441,0.4441,2251.745102454402,11.76259613413162,0.0252,3.13,0.038,-0.819,0.027,false,85456.1,17.9508,13.359009,1.5964128658683805,24203.7,42.0328,14.391686,91962.5,67.4402,12.352894,2.038792,27.22,1.46,14,3791.5,1.5173,0.7455,13.28,32.83,0.016965
J041952.02+514426.5,64.966773,51.740711,21.71,16.67,14.35,,,,,,,,,,,,,Lamost_DR2,64.966822209469,51.7406887034023,0.003,0.002,90.0,271613220703356672,64.96682599783,0.1177,51.74068122727,0.0826,0.1307,0.1307,7651.109410864575,14.418622062097278,0.1559,0.545,0.207,-1.736,0.147,false,10748.6,297.161,15.609984,1.1913619379027232,498.531,45.0061,18.607159,18944.7,1535.33,14.068201,4.538958,,,0,3295.25,2.5565,1.473,,,0.135928
J042024.94+454038.1,65.103935,45.677268,15.86,13.58,11.74,,,,,,,,,,,,,Lamost_DR2,65.1039375989341,45.6772763877217,0.003,0.002,90.0,232963733420309504,65.10393425727,0.0698,45.67727335785,0.0444,0.0468,0.0468,21367.521367521367,16.64877073462938,0.0805,-0.542,0.192,-0.704,0.11,false,184836.0,1021.86,12.521401,-4.127369734629381,22766.3,465.284,14.458156,262422.0,4372.99,11.21442,3.243735,-54.28,0.53,10,3307.0,,,,,0.030895
J042057.64+252125.9,65.240196,25.357196,13.81,12.55,11.77,,,,,,,,,,,,,Lamost_DR2,65.2402026323881,25.3572049816388,0.002,0.001,90.0,150359044028932224,65.24020450449,0.0443,25.35720515075,0.0229,0.21,0.21,4761.904761904762,13.388903526330406,0.0469,0.393,0.11,0.039,0.069,true,249729.0,76.4013,12.194693,-1.1942105263304068,67315.1,158.762,13.281107,273901.0,283.1,11.167935,2.113172,14.01,0.51,13,4092.19,0.8585,0.4147,,,0.038872
J042100.94+513008.5,65.253924,51.502367,14.98,12.96,11.29,,,,,,,,,,,,,Lamost_DR2,65.2539088420525,51.5023572663006,0.002,0.001,90.0,271597174706100864,65.25391776321,0.0722,51.50234867783,0.0553,0.3861,0.3861,2590.00259000259,12.066500991879753,0.0839,1.29,0.133,-1.995,0.095,false,462892.0,1165.93,11.524666,-0.5418349918797531,45713.7,586.209,13.701273,669726.0,3849.12,10.197178,3.504095,14.14,0.45,12,3293.0,1.617,0.91,,,0.048803
J042106.02+322508.5,65.275105,32.419033,15.37,14.5,14.15,,,,,,,,,,,,,Lamost_DR2,65.2750646468307,32.4189935056093,0.001,0.001,90.0,172565090101050496,65.2750759597,0.0308,32.41899662878,0.0201,0.3789,0.3789,2639.2187912377935,12.107376973625033,0.0325,2.218,0.069,0.725,0.05,false,28479.6,10.3339,14.552032,2.444655026374967,11401.7,58.4848,15.208964,25854.7,150.135,13.73057,1.478395,,,0,4375.5,,,5.67,10.606,0.187759
J042113.21+445907.4,65.305072,44.985389,17.43,14.42,13.28,,,,,,,,,,,,,Lamost_DR2,65.3050741040284,44.9854053900449,0.003,0.002,90.0,232697552825857280,65.30507815312,0.0865,44.98540078877,0.0597,0.1423,0.1423,7027.406886858748,14.233975499578577,0.0954,0.665,0.179,-1.069,0.131,false,56987.3,292.1,13.798921,-0.4350544995785768,5094.35,123.0,16.083666,86575.4,1369.27,12.418434,3.665232,-51.98,1.07,7,3361.75,1.4607,0.8795,,,0.059247
J042126.43+470334.4,65.360163,47.059583,14.16,11.73,10.24,,,,,,,,,,,,,Lamost_DR2,65.3601513764051,47.0595884371241,0.004,0.003,90.0,257858776916478592,65.36014843757,0.0949,47.05958083224,0.0779,0.329,0.329,3039.51367781155,12.414020510250129,0.1519,-0.465,0.267,-1.766,0.174,false,967175.0,4397.01,10.724603,-1.689417510250129,89853.9,1735.44,12.967546,1374360.0,16457.5,9.416666,3.55088,,,0,3298.0,0.444,0.279,,,0.034579
J042127.25+012913.5,65.363564,1.487096,18.04,14.04,13.42,,,,,,,,,,,,,Lamost_DR2,65.3635500134205,1.4870803697362,0.002,0.002,90.0,3255806353940575744,65.36354920578,0.0749,1.48707875344,0.0515,0.0929,0.0929,10764.262648008611,15.159921430031794,0.085,-0.188,0.16,-0.375,0.112,false,83690.7,3535.23,13.381673,-1.7782484300317947,6632.61,1305.33,15.797176,128324.0,16250.2,11.99115,3.806027,,,0,3298.0,0.1555,0.225,,,0.075497
J042223.82+305138.8,65.59925,30.860789,16.15,15.2,14.74,,,,,,,,,,,,,Lamost_DR2,65.5992327339013,30.8607987512937,0.002,0.001,90.0,165469116932646144,65.59924592659,0.0433,30.86079223967,0.0286,0.4586,0.4586,2180.549498473615,11.692829748030398,0.0441,2.63,0.099,-1.512,0.077,false,15817.5,6.03051,15.190519,3.497689251969602,5847.24,12.8706,15.934011,14551.3,26.5508,14.354667,1.579344,,,0,4288.56,,,3.71,4.193,0.06387
J042230.47+133205.6,65.62696,13.534903,17.97,16.22,15.48,,,,,,,,,,,,,Lamost_DR2,65.6269623200772,13.5349106806313,0.004,0.002,90.0,3310404150006008064,65.62696278587,0.088,13.53490339885,0.0451,-0.1634,0.1634,6119.951040391677,13.933739739018016,0.1061,0.105,0.241,-1.691,0.109,false,6800.53,25.9144,16.107008,2.1732682609819847,1642.44,41.7623,17.312662,8025.08,101.456,15.000797,2.311865,,,0,4021.04,,,,,0.028818
J042239.19+354523.6,65.663329,35.756581,17.89,16.51,15.86,,,,,,,,,,,,,Lamost_DR2,65.6632976307439,35.7566073637485,0.003,0.002,90.0,176541881924083968,65.66329898455,0.0907,35.75660400707,0.0601,0.0736,0.0736,13586.95652173913,15.665610928312507,0.0908,0.255,0.216,-0.78,0.147,false,5095.66,3.76193,16.420366,0.7547550716874944,1461.62,9.63947,17.439304,5477.75,16.3301,15.415415,2.02389,,,0,3682.67,1.2737,0.612,,,0.131933
J042359.23+361228.2,65.996794,36.207858,17.14,15.85,15.25,,,,,,,,,,,,,Lamost_DR2,65.9967772415914,36.2078604554802,0.002,0.002,90.0,176656819545025664,65.99677578813,0.0637,36.20785334499,0.0517,0.2513,0.2513,3979.3076004775166,12.99903755703712,0.0772,-0.272,0.135,-1.651,0.115,false,9095.43,8.56084,15.791307,2.79226944296288,2753.62,20.3724,16.751629,9594.89,31.272,14.80682,1.944809,,,0,3910.0,1.7672,0.873,,,0.049475
J042359.34+333856.2,65.997279,33.648968,16.25,15.14,14.65,,,,,,,,,,,,,Lamost_DR2,65.9972700055446,33.6489738759918,0.001,0.001,90.0,172795162908984704,65.99727372947,0.0447,33.64897161332,0.0353,0.0421,0.0421,23752.969121140144,16.87858952082166,0.052,0.72,0.094,-0.526,0.078,false,16835.4,8.32013,15.122806,-1.7557835208216588,5712.64,15.1572,15.959295,16203.6,30.6133,14.237892,1.721403,,,0,4272.33,0.725,0.4393,,,0.034264
J042426.70+343734.6,66.111276,34.626301,16.39,15.31,14.85,,,,,,,,,,,,,Lamost_DR2,66.1112839753843,34.6262981088386,0.001,0.001,90.0,176229865436128000,66.11128395232,0.0387,34.62628855348,0.0285,0.164,0.164,6097.560975609756,13.925780759761508,0.0463,-0.004,0.079,-2.219,0.066,false,14187.6,7.40118,15.308593,1.3828122402384917,4968.64,19.1771,16.110794,13489.3,25.6831,14.436943,1.673851,,,0,4221.0,0.915,0.446,,,0.025817
