name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin
SDSSJ144756.24+160044.5,221.9841667,16.01236111,,19.63,8.33,,,,,,,,,,,,d,Green2013
SDSSJ144811.03+361726.4,222.0458333,36.29066667,,20.15,8.3,,,,,,,,,,,,d,Green2013
SDSSJ144837.49+193001.2,222.1558333,19.50033333,,19.46,8.53,,,,,,,,,,,,u,Green2013
SDSSJ144838.92+353526.6,222.1620833,35.59072222,,19.8,8.45,,,,,,,,,,,,d,Green2013
SDSSJ144841.80+042844.5,222.1741667,4.479027778,,17.19,7.64,,,,,,,,,,,,u,Green2013
SDSSJ144845.39+031059.4,222.18875,3.183166667,,19.21,7.15,,,,,,,,,,,,d,Green2013
SDSSJ144921.01+392105.7,222.3375,39.35158333,,19.07,7.39,,,,,,,,,,,,d,Green2013
SDSSJ144923.37-011732.8,222.3470833,-1.292444444,,20.44,7.83,,,,,,,,,,,,n,Green2013
SDSSJ144943.89+170901.0,222.4325,17.15027778,,20.32,7.48,,,,,,,,,,,,d,Green2013
SDSSJ144945.37+012656.1,222.43875,1.448916667,,15.62,7.96,,,,,,,,,,,,g,Green2013
SDSSJ144958.04-010308.5,222.4916667,-1.052361111,,20.12,8.13,,,,,,,,,,,,d,Green2013
SDSSJ145005.64+442747.3,222.5233333,44.46313889,,18.28,8.29,,,,,,,,,,,,d,Green2013
SDSSJ145019.85-001324.9,222.5825,-0.223583333,,16.8,7.32,,,,,,,,,,,,uG,Green2013
SDSSJ145052.60+230130.0,222.7191667,23.025,,17.09,8.22,,,,,,,,,,,,u,Green2013
SDSSJ145055.11+191116.0,222.7295833,19.18777778,,19.3,8.17,,,,,,,,,,,,d,Green2013
SDSSJ145127.32+453518.1,222.86375,45.58836111,,19.75,7.43,,,,,,,,,,,,d,Green2013
SDSSJ145151.32+180635.9,222.96375,18.10997222,,20.3,8.48,,,,,,,,,,,,n,Green2013
SDSSJ145229.19-004134.5,223.12125,-0.692916667,,16.64,7.14,,,,,,,,,,,,d,Green2013
SDSSJ145230.66-001946.4,223.1275,-0.329555556,,17.22,7.81,,,,,,,,,,,,u,Green2013
SDSSJ145248.14+250206.5,223.2004167,25.03513889,,19.18,8.65,,,,,,,,,,,,d,Green2013
SDSSJ145303.72+190320.3,223.2654167,19.05563889,,20.38,8.51,,,,,,,,,,,,n,Green2013
SDSSJ145318.82+600421.1,223.3283333,60.07252778,,17.6,9,,,,,,,,,,,,d,Green2013
SDSSJ145327.27+305714.4,223.3633333,30.954,,20.13,8.32,,,,,,,,,,,,n,Green2013
SDSSJ145335.38+525112.4,223.3970833,52.85344444,,18.49,8.65,,,,,,,,,,,,d,Green2013
SDSSJ145426.50+123836.5,223.6104167,12.64347222,,18.52,8.52,,,,,,,,,,,,d,Green2013
SDSSJ145459.75+563807.2,223.74875,56.63533333,,17.84,8.5,,,,,,,,,,,,d,Green2013
SDSSJ145506.01+002239.1,223.775,0.377527778,,17.87,6.49,,,,,,,,,,,,uG,Green2013
SDSSJ145506.60+175254.1,223.7775,17.88169444,,19.25,8.31,,,,,,,,,,,,d,Green2013
SDSSJ145512.68+614101.1,223.8025,61.68363889,,19.44,9.11,,,,,,,,,,,,uE,Green2013
SDSSJ145544.60+241751.3,223.9358333,24.29758333,,20.07,8.89,,,,,,,,,,,,d,Green2013
SDSSJ145559.74+413638.8,223.99875,41.61077778,,19.51,7.98,,,,,,,,,,,,d,Green2013
SDSSJ145610.21+225837.5,224.0425,22.97708333,,17.29,7.46,,,,,,,,,,,,u,Green2013
SDSSJ145725.86+234125.4,224.3575,23.69038889,,16.77,9.21,,,,,,,,,,,,d,Green2013
SDSSJ145726.97+051603.4,224.3620833,5.267611111,,18.48,,,,,,,,,,,,,uE,Green2013
SDSSJ145737.08+393322.0,224.4041667,39.55611111,,19.62,8.44,,,,,,,,,,,,d,Green2013
SDSSJ145738.62+502056.0,224.4108333,50.34888889,,20.07,,,,,,,,,,,,,u,Green2013
SDSSJ145801.88+462308.1,224.5075,46.38558333,,19.28,8.44,,,,,,,,,,,,d,Green2013
SDSSJ145933.45+033310.1,224.8891667,3.552805556,,19.02,8.21,,,,,,,,,,,,d,Green2013
SDSSJ150020.19+203642.3,225.08375,20.61175,,20.7,8.53,,,,,,,,,,,,nL,Green2013
SDSSJ150051.84+022656.1,225.2158333,2.448916667,,18.82,7.73,,,,,,,,,,,,d,Green2013
SDSSJ150121.32+254734.3,225.33875,25.79286111,,19.54,8.6,,,,,,,,,,,,n,Green2013
SDSSJ150138.99+290250.2,225.4120833,29.04727778,,18.67,8.49,,,,,,,,,,,,d,Green2013
SDSSJ150149.29+523837.2,225.455,52.64366667,,18.57,8.57,,,,,,,,,,,,d,Green2013
SDSSJ150243.83+425240.9,225.6825,42.87802778,,18.64,8.24,,,,,,,,,,,,d,Green2013
SDSSJ150245.71-022454.7,225.6904167,-2.415194444,,17.83,7.87,,,,,,,,,,,,d,Green2013
SDSSJ150430.04+561603.7,226.125,56.26769444,,19.15,7.83,,,,,,,,,,,,d,Green2013
SDSSJ150512.88+072826.6,226.3033333,7.474055556,,20.11,8.32,,,,,,,,,,,,n,Green2013
SDSSJ150531.03+552314.0,226.3791667,55.38722222,,17.55,7.98,,,,,,,,,,,,d,Green2013
SDSSJ150634.03+134016.8,226.6416667,13.67133333,,19.19,7.82,,,,,,,,,,,,d,Green2013
SDSSJ150646.09+434553.3,226.6916667,43.76480556,,19.04,7.14,,,,,,,,,,,,d,Green2013
SDSSJ150704.71+482919.1,226.7695833,48.48863889,,20.03,8.36,,,,,,,,,,,,d,Green2013
SDSSJ150711.05+222950.4,226.7958333,22.49733333,,20.06,7.2,,,,,,,,,,,,d,Green2013
SDSSJ150713.80+595402.6,226.8075,59.90072222,,19.36,8.3,,,,,,,,,,,,d,Green2013
SDSSJ150738.22+104610.4,226.9091667,10.76955556,,19.05,8.52,,,,,,,,,,,,u,Green2013
SDSSJ150741.36+182406.8,226.9220833,18.40188889,,20.05,7.38,,,,,,,,,,,,u,Green2013
SDSSJ150951.11+261607.5,227.4629167,26.26875,,20.68,,,,,,,,,,,,,n,Green2013
SDSSJ151049.97+262132.7,227.7079167,26.35908333,,20.41,8.75,,,,,,,,,,,,n,Green2013
SDSSJ151105.33+410456.1,227.7720833,41.08225,,18.77,8.52,,,,,,,,,,,,d,Green2013
SDSSJ151144.60+385910.7,227.9358333,38.98630556,,17.36,8.74,,,,,,,,,,,,d,Green2013
SDSSJ151247.64+433645.3,228.1983333,43.61258333,,18.53,8.36,,,,,,,,,,,,d,Green2013
SDSSJ151327.58+072535.2,228.3645833,7.426444444,,19.09,6.8,,,,,,,,,,,,dG,Green2013
SDSSJ151333.77+412747.5,228.3904167,41.46319444,,19.97,,,,,,,,,,,,,n,Green2013
SDSSJ151341.20+325531.5,228.4216667,32.92541667,,18.99,8.77,,,,,,,,,,,,d,Green2013
SDSSJ151420.68+313246.5,228.5858333,31.54625,,19.61,8.27,,,,,,,,,,,,d,Green2013
SDSSJ151448.38+052625.3,228.70125,5.440361111,,19.24,8.53,,,,,,,,,,,,d,Green2013
SDSSJ151511.75+095102.3,228.79875,9.850638889,,19.51,8.51,,,,,,,,,,,,u,Green2013
SDSSJ151542.92+520145.6,228.92875,52.02933333,,17.39,8.24,,,,,,,,,,,,d,Green2013
SDSSJ151557.58+013743.4,228.9895833,1.628722222,,20.45,7.53,,,,,,,,,,,,uL,Green2013
SDSSJ151628.79+170326.2,229.1195833,17.05727778,,19.5,8.41,,,,,,,,,,,,u,Green2013
SDSSJ151652.39+160331.8,229.2179167,16.05883333,,19.19,8.57,,,,,,,,,,,,d,Green2013
SDSSJ151803.49+273601.9,229.5141667,27.60052778,,17.93,8.48,,,,,,,,,,,,dE,Green2013
SDSSJ151814.86+350047.9,229.5616667,35.01330556,,19.49,7.85,,,,,,,,,,,,d,Green2013
SDSSJ151824.49+340257.1,229.6016667,34.04919444,,18.8,8.43,,,,,,,,,,,,d,Green2013
SDSSJ151838.98+051820.6,229.6620833,5.305722222,,20.23,6.92,,,,,,,,,,,,d,Green2013
SDSSJ151901.90+092825.6,229.7579167,9.473777778,,18.75,8.79,,,,,,,,,,,,d,Green2013
SDSSJ151909.78+254218.1,229.7904167,25.70502778,,19.19,9.14,,,,,,,,,,,,d,Green2013
SDSSJ151918.53+345146.2,229.8270833,34.86283333,,20.65,8.6,,,,,,,,,,,,n,Green2013
SDSSJ152037.20+013637.3,230.155,1.610361111,,19.95,8.45,,,,,,,,,,,,d,Green2013
SDSSJ152049.36+071152.3,230.2054167,7.197861111,,20.1,8.28,,,,,,,,,,,,d,Green2013
SDSSJ152132.17-012010.3,230.38375,-1.336194444,,19.23,8.39,,,,,,,,,,,,n,Green2013
SDSSJ152146.72+071228.7,230.4445833,7.207972222,,15.98,7.23,,,,,,,,,,,,gG,Green2013
SDSSJ152205.81+400720.9,230.5241667,40.12247222,,18.05,7.28,,,,,,,,,,,,uG,Green2013
SDSSJ152218.79+582629.3,230.5779167,58.44147222,,19.63,8.41,,,,,,,,,,,,n,Green2013
SDSSJ152323.20+020208.9,230.8466667,2.035805556,,19.4,8.4,,,,,,,,,,,,d,Green2013
SDSSJ152326.66+175821.0,230.8608333,17.9725,,20.68,8.59,,,,,,,,,,,,n,Green2013
SDSSJ152352.14+460216.4,230.9670833,46.03788889,,19.29,8.22,,,,,,,,,,,,d,Green2013
SDSSJ152410.66+453657.2,231.0441667,45.61588889,,20.02,9.32,,,,,,,,,,,,d,Green2013
SDSSJ152413.81+464222.7,231.0575,46.70630556,,18.91,7.84,,,,,,,,,,,,d,Green2013
SDSSJ152434.12+444956.2,231.1420833,44.83227778,,19.32,8.62,,,,,,,,,,,,d,Green2013
SDSSJ152453.84+414703.0,231.2241667,41.78416667,,20.37,8.5,,,,,,,,,,,,n,Green2013
SDSSJ152500.47+395856.3,231.2516667,39.98230556,,17.38,8.24,,,,,,,,,,,,d,Green2013
SDSSJ152504.52+322511.3,231.26875,32.41980556,,19.98,8.5,,,,,,,,,,,,d,Green2013
SDSSJ152508.78+335013.0,231.28625,33.83694444,,19.42,8.16,,,,,,,,,,,,u,Green2013
SDSSJ152523.34+343129.4,231.3470833,34.52483333,,19.3,7.95,,,,,,,,,,,,d,Green2013
SDSSJ152525.47+450706.5,231.3558333,45.11847222,,19.55,7.58,,,,,,,,,,,,d,Green2013
SDSSJ152622.47+013440.5,231.5933333,1.577916667,,19.3,8.53,,,,,,,,,,,,u,Green2013
SDSSJ152633.69+503307.2,231.64,50.552,,21.21,,,,,,,,,,,,,u,Green2013
SDSSJ152702.75+434517.3,231.76125,43.75480556,,16.23,8.98,,,,,,,,,,,,d,Green2013
SDSSJ152730.88+584109.6,231.8783333,58.686,,19.25,9.54,,,,,,,,,,,,d,Green2013
SDSSJ152748.12+203617.0,231.9504167,20.60472222,,20.52,,,,,,,,,,,,,n,Green2013
SDSSJ152810.20+134429.2,232.0425,13.74144444,,20.74,8.63,,,,,,,,,,,,n,Green2013
SDSSJ152826.69+054504.6,232.1108333,5.751277778,,17.68,7.18,,,,,,,,,,,,uG,Green2013
SDSSJ152902.98+552536.9,232.2620833,55.42691667,,16.95,8.11,,,,,,,,,,,,u,Green2013
SDSSJ152940.94+230231.2,232.4204167,23.042,,19.97,8.98,,,,,,,,,,,,dL,Green2013
SDSSJ153028.07+324322.0,232.6166667,32.72277778,,16.14,8.26,,,,,,,,,,,,d,Green2013
SDSSJ153059.26+451200.5,232.7466667,45.20013889,,16.67,8.42,,,,,,,,,,,,d,Green2013
SDSSJ153106.63+292137.8,232.7775,29.3605,,19.78,8.25,,,,,,,,,,,,n,Green2013
SDSSJ153107.09+522200.5,232.7791667,52.36680556,,18.22,7.94,,,,,,,,,,,,d,Green2013
SDSSJ153241.47+361617.4,233.1725,36.2715,,20.2,7.69,,,,,,,,,,,,d,Green2013
SDSSJ153303.83+395818.2,233.2658333,39.97172222,,17.73,7.96,,,,,,,,,,,,d,Green2013
SDSSJ153443.83+243144.3,233.6825,24.52897222,,19.36,8.53,,,,,,,,,,,,d,Green2013
SDSSJ153507.50+130533.9,233.78125,13.09275,,18.98,9.17,,,,,,,,,,,,u,Green2013
SDSSJ153532.91+011016.1,233.8870833,1.171138889,,19.5,9.58,,,,,,,,,,,,dE,Green2013
SDSSJ153554.81+105323.7,233.9783333,10.88991667,,19.89,8.97,,,,,,,,,,,,d,Green2013
SDSSJ153648.18+084943.3,234.2004167,8.828694444,,18.75,8.74,,,,,,,,,,,,d,Green2013
SDSSJ153658.30+265255.4,234.2429167,26.88205556,,19.43,7.77,,,,,,,,,,,,u,Green2013
SDSSJ153714.43+135100.8,234.31,13.85022222,,19.45,8.46,,,,,,,,,,,,d,Green2013
SDSSJ153724.90+473704.9,234.35375,47.61802778,,20.19,8.56,,,,,,,,,,,,dL,Green2013
SDSSJ153732.19+004343.0,234.38375,0.728611111,,17.62,8.9,,,,,,,,,,,,d,Green2013
SDSSJ153735.95+185547.1,234.3995833,18.92975,,20.36,,,,,,,,,,,,,n,Green2013
SDSSJ153805.52+344406.0,234.5229167,34.735,,19.58,8.5,,,,,,,,,,,,d,Green2013
SDSSJ153850.59+390558.0,234.7104167,39.09944444,,19.12,8.96,,,,,,,,,,,,d,Green2013
SDSSJ153938.62+025309.9,234.9108333,2.886083333,,19.38,8.25,,,,,,,,,,,,d,Green2013
SDSSJ154005.82+054224.5,235.0241667,5.706805556,,20.17,8.5,,,,,,,,,,,,nL,Green2013
SDSSJ154014.08+175725.9,235.0583333,17.95719444,,19.25,8.5,,,,,,,,,,,,u,Green2013
SDSSJ154038.64+121559.9,235.1608333,12.26663889,,19.97,,,,,,,,,,,,,n,Green2013
SDSSJ154048.02+133920.1,235.2,13.65558333,,19.32,8.48,,,,,,,,,,,,d,Green2013
SDSSJ154104.66+271900.8,235.2691667,27.31688889,,19.22,8.5,,,,,,,,,,,,d,Green2013
SDSSJ154156.85+514421.2,235.4866667,51.73922222,,17.47,,,,,,,,,,,,,dG,Green2013
SDSSJ154244.31+171557.8,235.6845833,17.26605556,,19.29,7.6,,,,,,,,,,,,u,Green2013
SDSSJ154316.42+211224.3,235.8183333,21.20675,,20.12,8.48,,,,,,,,,,,,n,Green2013
SDSSJ154425.06+340445.8,236.1041667,34.07938889,,19.21,7.59,,,,,,,,,,,,d,Green2013
SDSSJ154426.04+023623.7,236.1083333,2.606583333,,15.68,8.06,,,,,,,,,,,,d,Green2013
SDSSJ154536.58+185012.9,236.4020833,18.83691667,,19.98,8.97,,,,,,,,,,,,n,Green2013
SDSSJ154549.73+360956.7,236.4570833,36.16575,,20.28,8.8,,,,,,,,,,,,u,Green2013
SDSSJ154629.51+375936.5,236.6229167,37.99347222,,19.62,8.36,,,,,,,,,,,,d,Green2013
SDSSJ154743.11+360209.7,236.9295833,36.03602778,,20.38,8.44,,,,,,,,,,,,d,Green2013
SDSSJ154749.25+054650.2,236.955,5.780611111,,19.32,8.41,,,,,,,,,,,,d,Green2013
SDSSJ154809.22+322724.9,237.0383333,32.45691667,,16.51,8.51,,,,,,,,,,,,d,Green2013
SDSSJ154839.40+291622.9,237.1641667,29.27302778,,20.27,8.36,,,,,,,,,,,,dL,Green2013
SDSSJ154839.88+411621.0,237.1658333,41.2725,,19.52,8.34,,,,,,,,,,,,d,Green2013
SDSSJ154859.72+341821.7,237.24875,34.30602778,,17.2,9.64,,,,,,,,,,,,dE,Green2013
SDSSJ154900.25+514156.0,237.2508333,51.69888889,,17.68,8.62,,,,,,,,,,,,d,Green2013
SDSSJ154930.28+393408.1,237.3758333,39.56891667,,7.25,,,,,,,,,,,,,nE,Green2013
SDSSJ155051.63+261613.0,237.715,26.27027778,,19.64,8.42,,,,,,,,,,,,d,Green2013
SDSSJ155111.70+313536.7,237.79875,31.59352778,,18.33,8.25,,,,,,,,,,,,d,Green2013
SDSSJ155127.11+081045.3,237.8629167,8.17925,,18.94,9.23,,,,,,,,,,,,d,Green2013
SDSSJ155237.02+265753.5,238.1541667,26.96486111,,18.61,8.39,,,,,,,,,,,,d,Green2013
SDSSJ155238.33+291236.1,238.1595833,29.21002778,,20.17,8.6,,,,,,,,,,,,u,Green2013
SDSSJ155241.12+305301.0,238.17125,30.88361111,,19.81,8.64,,,,,,,,,,,,n,Green2013
SDSSJ155320.24+194717.6,238.3341667,19.78822222,,19.71,8.54,,,,,,,,,,,,d,Green2013
SDSSJ155320.54+270151.3,238.3354167,27.03091667,,19.38,8.41,,,,,,,,,,,,d,Green2013
SDSSJ155411.31+061454.8,238.5470833,6.248555556,,19.49,7.87,,,,,,,,,,,,u,Green2013
SDSSJ155414.63+264033.8,238.5608333,26.67605556,,17.91,6.91,,,,,,,,,,,,uG,Green2013
SDSSJ155441.23+514601.1,238.6716667,51.76697222,,20.8,8.4,,,,,,,,,,,,nL,Green2013
SDSSJ155547.14+350122.5,238.94625,35.02291667,,18.7,8.22,,,,,,,,,,,,d,Green2013
SDSSJ155704.88+225541.5,239.27,22.92819444,,18.52,8.57,,,,,,,,,,,,d,Green2013
SDSSJ155706.60+333143.4,239.2775,33.52872222,,18.58,8.5,,,,,,,,,,,,d,Green2013
SDSSJ155723.43+120025.4,239.3475,12.00705556,,19.23,8.09,,,,,,,,,,,,u,Green2013
SDSSJ155734.92+272145.8,239.3954167,27.36272222,,17.74,6.99,,,,,,,,,,,,uG,Green2013
SDSSJ155745.94+480207.4,239.44125,48.03538889,,19.15,8.33,,,,,,,,,,,,d,Green2013
SDSSJ155848.51+430032.7,239.7020833,43.00908333,,18.7,8.3,,,,,,,,,,,,u,Green2013
SDSSJ155958.99+114528.7,239.9954167,11.75797222,,18.64,,,,,,,,,,,,,d,Green2013
SDSSJ160038.48+361451.5,240.16,36.24763889,,20.18,,,,,,,,,,,,,d,Green2013
SDSSJ160110.97+191823.1,240.2954167,19.30641667,,18.98,9.09,,,,,,,,,,,,d,Green2013
SDSSJ160144.01+045509.6,240.4333333,4.919333333,,18.17,7.14,,,,,,,,,,,,uG,Green2013
SDSSJ160246.13+082718.9,240.6920833,8.45525,,19.23,8.46,,,,,,,,,,,,d,Green2013
SDSSJ160332.18+142940.0,240.88375,14.49444444,,18.78,8.2,,,,,,,,,,,,d,Green2013
SDSSJ160340.83+532127.8,240.92,53.35772222,,18.48,7.18,,,,,,,,,,,,uG,Green2013
SDSSJ160351.13+263054.9,240.9629167,26.51525,,19.29,9.26,,,,,,,,,,,,d,Green2013
SDSSJ160355.76+191718.2,240.9820833,19.28838889,,19,8.64,,,,,,,,,,,,d,Green2013
SDSSJ160414.93+253409.2,241.0620833,25.56922222,,20.16,,,,,,,,,,,,,d,Green2013
SDSSJ160423.08+112419.8,241.0958333,11.4055,,19.98,8.54,,,,,,,,,,,,n,Green2013
SDSSJ160459.85+352514.5,241.2491667,35.42069444,,19.27,8.72,,,,,,,,,,,,d,Green2013
SDSSJ160548.37+174712.6,241.45125,17.78683333,,19.85,8.52,,,,,,,,,,,,u,Green2013
SDSSJ160615.82+271643.6,241.5658333,27.27877778,,20.1,8.39,,,,,,,,,,,,n,Green2013
SDSSJ160624.24+042136.4,241.6008333,4.360111111,,18.34,7.19,,,,,,,,,,,,uG,Green2013
SDSSJ160708.97+250526.4,241.7870833,25.09066667,,19.92,7.51,,,,,,,,,,,,d,Green2013
SDSSJ160714.66+330145.3,241.8108333,33.02925,,20.64,,,,,,,,,,,,,nL,Green2013
SDSSJ160729.84+521905.2,241.8741667,52.31811111,,17.45,7.16,,,,,,,,,,,,uG,Green2013
SDSSJ160741.97+400107.9,241.9245833,40.01886111,,18.68,8.38,,,,,,,,,,,,n,Green2013
SDSSJ160807.23+304348.6,242.03,30.73016667,,19.93,8.01,,,,,,,,,,,,d,Green2013
SDSSJ160815.65+525632.6,242.065,52.94238889,,18.49,8.36,,,,,,,,,,,,d,Green2013
SDSSJ160830.40+122024.1,242.1266667,12.34002778,,19.01,8.34,,,,,,,,,,,,d,Green2013
SDSSJ160947.32+094213.2,242.4470833,9.703666667,,18.77,8.24,,,,,,,,,,,,d,Green2013
SDSSJ161003.18+181128.0,242.5129167,18.19111111,,19.09,7.13,,,,,,,,,,,,u,Green2013
SDSSJ161010.45+060119.1,242.5433333,6.021972222,,16.88,7.12,,,,,,,,,,,,dG,Green2013
SDSSJ161100.18+334641.8,242.7504167,33.77827778,,20.67,9.43,,,,,,,,,,,,n,Green2013
SDSSJ161133.21+341907.9,242.8883333,34.31886111,,20.16,8.36,,,,,,,,,,,,n,Green2013
SDSSJ161201.18+222427.0,243.0045833,22.4075,,18.98,8.14,,,,,,,,,,,,d,Green2013
SDSSJ161226.02+281715.9,243.1083333,28.28775,,19.3,8.05,,,,,,,,,,,,d,Green2013
SDSSJ161350.92+092644.3,243.4620833,9.445638889,,20.54,7.51,,,,,,,,,,,,n,Green2013
SDSSJ161352.07+181952.5,243.4666667,18.33125,,19.17,7.42,,,,,,,,,,,,u,Green2013
SDSSJ161407.34+073955.1,243.5304167,7.665305556,,19.44,8.38,,,,,,,,,,,,d,Green2013
SDSSJ161421.99+151604.9,243.59125,15.26802778,,20.32,8.53,,,,,,,,,,,,d,Green2013
SDSSJ161447.16+050620.9,243.69625,5.105805556,,20.14,7.41,,,,,,,,,,,,d,Green2013
SDSSJ161454.34+145314.7,243.72625,14.88741667,,17.6,9.44,,,,,,,,,,,,d,Green2013
SDSSJ161510.91+444452.5,243.7954167,44.74791667,,16.75,7.36,,,,,,,,,,,,u,Green2013
SDSSJ161517.52+341835.2,243.8229167,34.30977778,,19.86,8.57,,,,,,,,,,,,d,Green2013
SDSSJ161609.27+162804.3,244.0383333,16.46786111,,17.88,7.25,,,,,,,,,,,,uG,Green2013
SDSSJ161657.55-010349.9,244.2395833,-1.063861111,,19.08,8.62,,,,,,,,,,,,d,Green2013
SDSSJ161801.18+505949.0,244.5045833,50.99694444,,17.31,7.18,,,,,,,,,,,,uG,Green2013
SDSSJ161838.69+415724.6,244.6608333,41.95683333,,19.69,8.77,,,,,,,,,,,,d,Green2013
SDSSJ161848.09+142233.4,244.7,14.37594444,,18.27,9.07,,,,,,,,,,,,u,Green2013
SDSSJ161943.70+151347.3,244.9320833,15.22980556,,19.57,8.08,,,,,,,,,,,,u,Green2013
SDSSJ162004.55+220733.2,245.01875,22.12588889,,18.57,8.39,,,,,,,,,,,,d,Green2013
SDSSJ162023.06+113130.5,245.0958333,11.52513889,,20.2,,,,,,,,,,,,,n,Green2013
SDSSJ162112.22+505005.9,245.3008333,50.83497222,,18.44,8.43,,,,,,,,,,,,d,Green2013
SDSSJ162118.52+502512.3,245.3270833,50.42008333,,19.65,8.44,,,,,,,,,,,,n,Green2013
SDSSJ162201.38+144611.6,245.5054167,14.76988889,,17.22,8.49,,,,,,,,,,,,u,Green2013
SDSSJ162235.13+223044.4,245.64625,22.51233333,,18.79,7.85,,,,,,,,,,,,u,Green2013
SDSSJ162257.68+304252.7,245.74,30.71463889,,19.55,8.57,,,,,,,,,,,,d,Green2013
SDSSJ162408.58+191841.3,246.0354167,19.31147222,,18.51,7.12,,,,,,,,,,,,dG,Green2013
SDSSJ162529.75+234408.3,246.37375,23.73563889,,20.4,7.3,,,,,,,,,,,,u,Green2013
SDSSJ162532.92+214607.2,246.3870833,21.76866667,,20.46,8.59,,,,,,,,,,,,dL,Green2013
SDSSJ162555.87+522329.9,246.4825,52.39163889,,19.15,8.72,,,,,,,,,,,,d,Green2013
SDSSJ162607.14+103318.2,246.5295833,10.55505556,,20.63,,,,,,,,,,,,,nEL,Green2013
SDSSJ162608.25+122813.6,246.5341667,12.47044444,,19.3,8.57,,,,,,,,,,,,d,Green2013
SDSSJ162739.29+383456.0,246.9133333,38.58222222,,18.93,8.55,,,,,,,,,,,,d,Green2013
SDSSJ162923.70+455729.5,247.34875,45.95819444,,19.65,8.48,,,,,,,,,,,,d,Green2013
SDSSJ162928.53+312510.9,247.36875,31.41969444,,19.48,8.25,,,,,,,,,,,,d,Green2013
SDSSJ162943.70+174102.0,247.4320833,17.68388889,,20.06,7.45,,,,,,,,,,,,d,Green2013
SDSSJ162959.75+234228.9,247.49875,23.70802778,,20.41,8.91,,,,,,,,,,,,d,Green2013
SDSSJ163009.08+250806.9,247.5375,25.13525,,19.25,8.58,,,,,,,,,,,,u,Green2013
SDSSJ163041.83+280837.2,247.6741667,28.14366667,,19.24,7.79,,,,,,,,,,,,d,Green2013
SDSSJ163045.03+004025.2,247.6875,0.673666667,,20.01,8.42,,,,,,,,,,,,d,Green2013
SDSSJ163132.74+355328.9,247.88625,35.89136111,,17.41,8.52,,,,,,,,,,,,d,Green2013
SDSSJ163234.69+254836.8,248.1441667,25.81022222,,19.11,8.46,,,,,,,,,,,,d,Green2013
SDSSJ163405.20+632810.5,248.5216667,63.46958333,,17.24,8.36,,,,,,,,,,,,d,Green2013
SDSSJ163536.12+365440.3,248.9004167,36.91119444,,18.06,7.03,,,,,,,,,,,,dG,Green2013
SDSSJ163543.85+134429.9,248.9325,13.74163889,,19.86,,,,,,,,,,,,,d,Green2013
SDSSJ163654.25+110445.6,249.2258333,11.07933333,,20.68,7.92,,,,,,,,,,,,n,Green2013
SDSSJ163718.64+274026.5,249.3275,27.67402778,,17.66,9.42,,,,,,,,,,,,dE,Green2013
SDSSJ163734.46+261853.5,249.3933333,26.31486111,,19.02,8.77,,,,,,,,,,,,d,Green2013
SDSSJ163800.90+354508.7,249.50375,35.75241667,,15.99,7.09,,,,,,,,,,,,gG,Green2013
SDSSJ163833.76+223539.6,249.6404167,22.59433333,,19.94,8.4,,,,,,,,,,,,u,Green2013
SDSSJ164006.19+240829.1,250.0254167,24.14141667,,19.74,8.79,,,,,,,,,,,,d,Green2013
SDSSJ164410.81+395642.5,251.045,39.94513889,,18.77,8.83,,,,,,,,,,,,d,Green2013
SDSSJ164619.36+383333.6,251.5804167,38.55933333,,19.72,8.36,,,,,,,,,,,,d,Green2013
SDSSJ164650.58+405509.4,251.7104167,40.91927778,,19.55,8.55,,,,,,,,,,,,u,Green2013
SDSSJ164718.14+120550.9,251.8254167,12.09747222,,19.17,7.07,,,,,,,,,,,,dG,Green2013
SDSSJ164834.61+211121.4,252.1441667,21.18927778,,19.62,8.63,,,,,,,,,,,,d,Green2013
SDSSJ164847.85+201736.4,252.1991667,20.29344444,,16.96,7.73,,,,,,,,,,,,d,Green2013
SDSSJ164850.84+422549.9,252.2116667,42.43052778,,15.86,7.32,,,,,,,,,,,,g,Green2013
SDSSJ165059.73+332446.3,252.74875,33.41286111,,19.6,8.55,,,,,,,,,,,,dE,Green2013
SDSSJ165152.34+392036.3,252.9679167,39.34341667,,20.72,9.09,,,,,,,,,,,,nL,Green2013
SDSSJ165308.64+201100.9,253.2858333,20.18358333,,18.55,8.03,,,,,,,,,,,,d,Green2013
SDSSJ165356.23+233307.5,253.4841667,23.55208333,,20.37,8.47,,,,,,,,,,,,nL,Green2013
SDSSJ165532.15+410112.5,253.88375,41.02013889,,20.13,8.65,,,,,,,,,,,,n,Green2013
SDSSJ165557.41+202949.7,253.9891667,20.49713889,,19.5,8.59,,,,,,,,,,,,d,Green2013
SDSSJ165623.02+120101.4,254.0958333,12.01705556,,17.77,7.28,,,,,,,,,,,,uG,Green2013
SDSSJ165815.52+174415.2,254.5645833,17.73755556,,20.38,8.53,,,,,,,,,,,,d,Green2013
SDSSJ165902.30+250549.1,254.7595833,25.09697222,,19.4,8.74,,,,,,,,,,,,dE,Green2013
SDSSJ165904.98+252255.6,254.7704167,25.38211111,,20.34,8.42,,,,,,,,,,,,n,Green2013
SDSSJ165948.02+391241.6,254.95,39.21155556,,19.5,9.15,,,,,,,,,,,,u,Green2013
