,name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa,uflux
235,J073834.56+122154.3,114.64403999999999,12.365098,15.68,15.03,14.8,,,,,,,,,,,,,Lamost_DR2,114.64395,12.365337,GALEX J073834.5+122155,6378058274290272420,6378058274289221632,AIS,114.139721,12.456257,116.0,116.0,206.9842,15.9736,50203,2721,85,0.5007689999999999,True,1,0.046,0,0,,,22.1119,0.4283,,,2.0319,0.4283,,,1.9834,0.4895,,,2.1993,1.0529,0,1,0,0,,,5.19073,2.0469999999999997,,,728.22,1692.76,,5.843,,0.002,0.8536,0.0,0.2875,,45.25,45.0,,,0.0,0.7048439999999999,3.5,0.000484,0.00034500000000000004,,,,87.1,100.7,,,1.58,,,0.6,,C,0,1,6378058274290272256,6378058274290272420,0,1,6378058274290272256,6378058274290272420,6378058274290272420,N,0.0,0.9166989999999999,114.6440371354207,12.3651026026315,0.001,0.001,90.0,3162362743347231872,114.64404258712,0.0396,12.36509197237,0.0288,0.2828,0.0473,1.237,0.077,-2.469,0.06,False,17354.0,8.82212,15.089867000000002,8027.65,15.7633,15.589917000000002,13497.2,56.8051,14.436313,1.153605,,,0,4901.92,,,,,0.89774,114.64404099999999,12.365088,0.001,0.001,0.0,1237667142855295333,1,+,6,J073834.56+122154.3,*,193583034535952,2004.9483,3,17.633,0.011000000000000001,15.754000000000001,0.003,15.012,0.003,14.761,0.003,14.645999999999999,0.004,,,,,,,0.7,2.5,-2.6,2.5,0,,,,0.9518040000000001,0.0003212367041022898
236,J073842.25+213102.0,114.67608,21.517235,12.42,11.97,12.54,,,,,,,,,,,,,Lamost_DR2,114.67601299999998,21.517407000000002,GALEX J073842.2+213102,6377882304111448207,6377882304110395392,AIS,114.194926,21.231806,213.05,213.05,198.1922,19.6819,50198,1281,40,0.531289,True,1,0.0423,0,0,,,19.814,0.0883,,,-0.266,0.0883,,,-0.1806,0.0858,,,-0.2776,0.0971,0,1,0,0,,,43.0905,3.50498,,,855.06,2599.02,,4.686,,0.002,0.9834,0.0,0.213,,-52.43,-57.93,,,11.425999999999998,1.85113,3.5,0.000895,0.000705,,,,151.8,122.6,,,0.55,,,0.15,,C,0,1,6377882304111448064,6377882304111448207,0,1,6377882304111448064,6377882304111448207,6377882304111448207,OC:NGC2420,900.0,0.6584180000000001,114.676104764331,21.5172393064044,0.001,0.001,90.0,865397397174324096,114.67609105268,0.0442,21.51723892184,0.0314,0.3871,0.0498,-2.963,0.084,-0.08900000000000001,0.067,False,677110.0,900.806,11.111718,274756.0,539.7669999999999,11.754021,558940.0,553.811,10.393506,1.360515,83.69,1.11,4,4558.72,,,23.99,223.928,0.6774220000000001,114.676106,21.517229999999998,0.047,0.047,90.0,1237660344996397367,2,,6,J073842.26+213102.0,*,483854105579536,2002.8512,1,15.512,0.006999999999999999,11.675999999999998,0.0,10.869000000000002,0.0,10.602,0.0,12.85,0.011000000000000001,,,,,,,,,,,0,,,,0.7101930000000001,0.002265824284060031
237,J074127.18+232828.6,115.36325,23.474626999999998,13.18,12.56,12.36,,,,,,,,,,,,,Lamost_DR2,115.36291100000001,23.474676000000002,GALEX J074127.0+232828,6377882300890219154,6377882300889169920,AIS,115.768615,23.870549,200.0,205.0,196.5074,21.0004,50198,1185,37,0.542932,True,1,0.0533,0,1,,,20.1012,0.1281,,,0.0212,0.1281,,,0.4225,0.1112,,,0.0329,0.1169,0,3,0,0,,,33.0756,3.9028199999999997,,,2750.64,932.62,,10.454,,0.004,0.7826,0.0,0.2654,,-14.57,-16.47,,,14.99,12.9619,4.10043,0.001215,0.000893,,,,152.6,188.9,,,0.71,,,0.31,,C,1,2,6377882300890219520,6377882300890219154+6377882301963964916,1,2,6377882300890219520,6377882300890219154+6377882301963964916,6377882300890219154+6377882301963964916,N,0.0,1.132347,115.36324822020609,23.4746661835995,0.001,0.001,90.0,867368649724665216,115.36325538903,0.0408,23.474631458060003,0.0318,0.5042,0.0442,1.527,0.079,-8.065,0.061,False,143195.0,42.32899999999999,12.798549000000001,62969.0,144.38,13.353572,113942.0,192.445,12.120207,1.233365,114.8,1.21,6,4898.5,,,6.96,25.147,1.114079,115.36324599999999,23.474626,0.044000000000000004,0.044000000000000004,90.0,1237657774458929315,2,,6,J074127.17+232828.6,*,202346949115920,2002.0243,3,15.765999999999998,0.005,14.384,0.003,12.968,0.003,12.695,0.003,12.855,0.004,,,,,,,2.2,2.7,-6.6,2.7,0,,,,1.120651,0.0017931896107254489
238,J074213.69+285444.9,115.55706,28.912481,15.04,14.49,14.32,,,,,,,,,,,,,Lamost_DR2,115.55708600000001,28.912528000000002,GALEX J074213.7+285445,6374012076868767650,6374012076867715072,AIS,115.198278,28.594697999999998,217.0,217.0,191.0745,23.0603,50088,2881,90,0.447176,True,1,0.0351,0,0,,,20.5498,0.1261,,,0.4698,0.1261,,,0.5361,0.1185,,,0.6527,0.1735,0,1,0,0,,,21.8809,2.53976,,,1162.35,2682.99,,5.73,,0.002,0.9837,0.0,0.0985,,21.39,10.83,,,10.5056,,3.5,0.0007700000000000001,0.0006940000000000001,,,,169.5,175.7,,,0.58,,,0.19,,C,0,1,6374012076868767744,6374012076868767650,0,1,6374012076868767744,6374012076868767650,6374012076868767650,N,0.0,0.187682,115.55705640291691,28.9124660823455,0.001,0.001,90.0,878635414093644672,115.55705819594999,0.0355,28.91248170166,0.0324,1.2497,0.0468,0.365,0.073,3.628,0.06,False,28455.9,13.8058,14.552935,14251.2,23.404,14.966756,20573.5,54.9326,13.978648000000002,0.988108,,,0,5342.5,0.237,0.10800000000000001,1.01,0.7490000000000001,0.24163,115.55706,28.912464,0.001,0.001,0.0,1237657608029929579,1,+,6,J074213.69+285444.8,*,202381276352528,2001.9666,3,16.597,0.006999999999999999,15.093,0.004,14.477,0.004,17.236,0.016,14.24,0.004,,,,,,,-0.9,2.6,2.4,2.6,0,,,,0.24299,0.0008341153003285496
239,J074327.15+122512.4,115.86316000000001,12.420114,14.85,14.11,13.85,,,,,,,,,,,,,Lamost_DR2,115.862916,12.420061,GALEX J074327.0+122512,6377917461639990500,6377917461638938624,AIS,116.17652700000001,12.380644,217.0,217.0,207.4563,17.0762,50199,481,15,0.30882,True,1,0.0384,0,0,,,22.0251,0.3408,,,1.9451,0.3408,,,2.0309,0.3459,,,2.2752,0.775,0,0,0,0,,,5.62295,1.7645099999999998,,,2645.73,2021.91,,5.087,,0.002,0.9348,0.0,0.3071,,4.65,5.24,,,0.0,4.64654,3.5,0.000656,0.000455,,,,161.2,186.2,,,1.19,,,0.52,,C,0,1,6377917461639990272,6377917461639990500,0,1,6377917461639990272,6377917461639990500,6377917461639990500,N,0.0,0.877584,115.86316832043622,12.420126547941802,0.001,0.001,90.0,3151805988610934144,115.86315657435,0.0265,12.420125111199999,0.0213,0.2196,0.0297,-2.6639999999999997,0.054000000000000006,-0.33399999999999996,0.049,False,40716.1,11.6256,14.16395,17589.4,43.2737,14.738261999999999,32787.7,50.6536,13.472642,1.26562,,,0,4788.44,0.3907,0.135,,,0.9179440000000001,115.86316299999999,12.420122000000001,0.001,0.001,0.0,1237667107958423837,1,+,6,J074327.15+122512.4,*,35255507619856,2004.9457,3,17.21,0.009000000000000001,14.977,0.004,14.09,0.003,13.815999999999999,0.003,13.645999999999999,0.005,,,,,,,-2.5,2.5,4.4,2.5,0,,,,0.896649,0.00047427010462394015
240,J074502.06+205338.9,116.25862,20.894157,11.11,10.47,10.22,,,,,,,,,,,,,Lamost_DR2,116.258725,20.894185999999998,GALEX J074502.0+205339,6377882325586281859,6377882325585231872,AIS,116.283523,21.118903,205.05,205.05,199.40200000000002,20.8121,50198,1921,60,0.225906,True,1,0.0478,0,1,,,17.4059,0.0264,,,-2.6741,0.0264,,,-2.5941,0.0272,,,-2.6907,0.0266,0,0,0,0,,,395.94699999999995,9.620610000000001,,,1952.51,1315.52,,3.4730000000000003,,0.001,0.9944,0.0,0.0972,,-51.6,-77.64,,,12.7572,,3.5,0.000933,0.000843,,,,145.8,194.8,,,0.47,,,0.04,,C,0,1,6377882325586281472,6377882325586281859,0,1,6377882325586281472,6377882325586281859,6377882325586281859,N,0.0,0.36835,116.2586008856837,20.8941328931937,0.001,0.001,90.0,672933143771515392,116.25853687095,0.0411,20.894054933879996,0.0332,0.9886,0.0423,-13.89,0.08199999999999999,-18.107,0.069,False,1285540.0,705.1160000000001,10.415648,588411.0,691.0830000000001,10.927186,977635.0,1010.86,9.786478,1.140708,33.83,0.31,4,5014.5,0.433,0.20600000000000002,10.02,57.188,0.459128,116.258606,20.894114000000002,0.052000000000000005,0.052000000000000005,90.0,1237660561892311202,1,,6,J074502.06+205338.8,*,483856286617616,2002.9305,3,14.624,0.005,11.534,0.001,10.454,0.0,10.187000000000001,0.001,10.470999999999998,0.001,,,,,,,,,,,0,,,,0.476947,0.005133649863715939
241,J074522.28+192209.7,116.34285,19.369383,16.88,16.19,15.95,,,,,,,,,,,,,Lamost_DR2,116.342628,19.369478,GALEX J074522.2+192210,6377882338471184991,6377882338470133760,AIS,116.265817,19.360998000000002,220.0,220.0,200.9395,20.3037,50198,2305,72,0.07296,True,1,0.0395,0,0,,,22.7074,0.4905,,,2.6274,0.4905,,,2.8054,0.6974,,,4.906000000000001,8.943999999999999,0,0,0,0,,,2.99949,1.3547,,,1772.22,1923.24,,4.29,,0.002,0.6204,0.0,0.2891,,18.58,19.79,,,0.0,5.42165,3.5,0.00047400000000000003,0.000337,,,,154.9,210.1,,,1.55,,,0.63,,C,0,1,6377882338471185408,6377882338471184991,0,1,6377882338471185408,6377882338471184991,6377882338471184991,N,0.0,0.828158,116.3428443342898,19.369391910116104,0.002,0.001,90.0,671922933104731264,116.34284267214,0.0575,19.369387852939997,0.0442,0.1054,0.0657,-0.364,0.114,-0.9420000000000001,0.08800000000000001,False,5896.72,4.37547,16.26184,2641.69,7.8249699999999995,16.796684,4673.87,10.7192,15.587729000000001,1.208956,,,0,4956.5,,,,,0.797415,116.34284199999999,19.369406,0.001,0.001,90.0,1237661126144295305,1,+,6,J074522.28+192209.8,*,35255507615760,2003.0861,3,19.049,0.02,17.0,0.004,16.192,0.004,15.919,0.004,15.773,0.006,,,,,,,0.8,2.8,1.5,2.8,0,,,,0.7721210000000001,8.717891977687692e-05
242,J074616.81+331856.6,116.57007,33.315735,12.6,11.69,11.28,,,,,,,,,,,,,Lamost_DR2,116.56993500000002,33.316109999999995,GALEX J074616.7+331857,6374047206480020681,6374047206478970880,AIS,116.03783500000002,33.417027000000004,111.0,219.0,186.7863,25.2601,50089,1249,39,0.455707,True,1,0.0545,0,0,,,21.9493,0.2858,,,1.8693,0.2858,,,1.8299,0.2642,,,2.115,0.5533,256,1,0,0,,,6.0294,1.5868799999999998,,,850.43,1670.95,,8.269,,0.003,0.9759,0.0,0.2421,,-31.39,-31.92,,,8.2685,3.3528300000000004,3.5,0.000662,0.0005009999999999999,,,,176.4,76.4,,,0.89,,,0.39,,C,0,1,6374047206480020480,6374047206480020681,0,1,6374047206480020480,6374047206480020681,6374047206480020681,N,0.0,1.410773,116.57005603109171,33.3157548443979,0.001,0.001,90.0,882034004534631296,116.57004448008999,0.0323,33.31575154076,0.0235,0.6716,0.051,-2.242,0.071,-0.767,0.039,False,428259.0,118.383,11.6091,164822.0,163.447,12.30885,374047.0,282.309,10.829605,1.4792450000000001,21.45,0.4,10,4445.55,0.64,0.324,11.83,49.233000000000004,1.329394,116.57003300000001,33.315762,0.063,0.053,90.0,1237673739938889957,2,,6,J074616.80+331856.7,*,483854138085392,2006.8871,3,16.072,0.006999999999999999,13.0,0.001,11.681,0.001,11.276,0.001,13.073,0.012,,,,,,,,,,,0,,,,1.2878479999999999,0.0013527769278507073
243,J074728.56+265627.7,116.86903999999998,26.941033,14.77,14.07,13.81,,,,,,,,,,,,,Lamost_DR2,116.869146,26.941415000000003,GALEX J074728.5+265629,6377882297668997399,6377882297667944448,AIS,117.279829,26.570582,199.0,199.0,193.5184,23.495,50198,1089,34,0.52153,True,1,0.044000000000000004,0,0,,,21.749000000000002,0.2972,,,1.669,0.2972,,,1.5506,0.2258,,,1.4312,0.3299,0,1,0,0,,,7.250780000000001,1.98403,,,2780.95,2798.04,,6.811,,0.003,0.9794,0.0,0.2814,,-1.51,-5.43,,,8.68023,7.276610000000001,4.17675,0.000713,0.000512,,,,162.6,146.0,,,0.87,,,0.37,,C,0,1,6377882297668997120,6377882297668997399,0,1,6377882297668997120,6377882297668997399,6377882297668997399,N,0.0,1.417665,116.8690635850865,26.9410344922485,0.001,0.0,90.0,874943735083296000,116.86905567767,0.0254,26.94102895279,0.0158,0.0871,0.0302,-1.6369999999999998,0.052000000000000005,-1.287,0.03,False,42515.0,10.3123,14.11701,18747.9,39.5555,14.669004999999999,33773.7,55.0011,13.440473,1.228533,,,0,4902.59,,,,,1.395129,116.869073,26.941035999999997,0.05,0.049,0.0,1237657776071049482,1,,6,J074728.57+265627.7,*,202381275303952,2002.0243,3,16.928,0.008,15.512,0.005,14.204,0.003,14.321,0.009000000000000001,13.892000000000001,0.006,,,,,,,0.6,2.7,-1.8,2.7,0,,,,1.383489,0.0006149303838004686
244,J074743.32+173302.0,116.93053,17.55056,16.09,15.49,15.25,,,,,,,,,,,,,Lamost_DR2,116.930691,17.551073000000002,GALEX J074743.3+173303,6377882358872279603,6377882358871228416,AIS,117.30990600000001,17.566321,221.0,221.0,202.9557,20.1094,50198,2913,91,0.361869,True,1,0.038,0,0,,,20.5674,0.1628,,,0.4874,0.1628,,,0.9786,0.1686,,,0.4773,0.165,0,0,0,0,,,21.5295,3.2269,,,2798.49,1889.06,,10.84,,0.005,0.5001,0.0,0.3824,,-17.67,-15.6,,,9.184610000000001,4.82826,3.5,0.0012900000000000001,0.000797,,,,173.0,182.0,,,0.85,,,0.37,,C,0,1,6377882358872280064,6377882358872279603,0,1,6377882358872280064,6377882358872279603,6377882358872279603,N,0.0,1.926781,116.9305223742467,17.550571217319302,0.001,0.001,90.0,668135459143855488,116.93053393386002,0.0484,17.5505502502,0.0365,0.0691,0.0532,2.56,0.094,-4.87,0.071,False,11504.9,8.722610000000001,15.536162,5365.12,23.6651,16.02744,8824.59,11.3604,14.897684,1.1297549999999998,,,0,4945.0,,,,,1.8968779999999998,116.93053300000001,17.550548000000003,0.001,0.001,90.0,1237661123996549210,2,,6,J074743.32+173301.9,*,35255507615760,2003.0861,3,17.762,0.01,16.195999999999998,0.003,15.498,0.004,15.225,0.004,15.094000000000001,0.005,,,,,,,2.7,2.7,-5.7,2.7,0,,,,1.9671189999999998,0.0002852494854396676
245,J074849.69+134113.2,117.20707,13.687012,14.67,13.93,13.64,,,,,,,,,,,,,Lamost_DR2,117.206565,13.687534,GALEX J074849.5+134115,6377917459492504302,6377917459491454976,AIS,117.23946799999999,14.056617000000001,199.0,199.0,206.8189,18.7943,50199,417,13,0.370463,True,1,0.0344,0,0,,,21.5659,0.2787,,,1.4859,0.2787,,,1.4849,0.2377,,,1.4891,0.3629,0,0,0,0,,,8.582939999999999,2.20302,,,1991.68,999.33,,10.651,,0.004,0.9769,0.0,0.4777,,34.06,35.5,,,10.6513,0.960533,3.5,0.001025,0.000535,,,,150.2,171.7,,,1.04,,,0.45,,C,0,1,6377917459492504576,6377917459492504302,0,1,6377917459492504576,6377917459492504302,6377917459492504302,N,0.0,2.580476,117.20707607407779,13.687023261664699,0.001,0.001,90.0,3164379659989301632,117.20707401516,0.031,13.687014745499999,0.0174,0.2754,0.0321,-0.465,0.06,-1.9780000000000002,0.034,False,47479.3,12.9439,13.997106,20699.0,30.4779,14.561511999999999,38246.7,58.2329,13.305434,1.256078,,,0,4962.21,0.27,0.166,7.1,27.531999999999996,2.564418,117.207072,13.687009,0.045,0.040999999999999995,90.0,1237667108496081135,1,,6,J074849.69+134113.2,*,167194755731456,2004.9457,3,17.647000000000002,0.013999999999999999,15.745,0.006999999999999999,16.082,0.017,13.645,0.004,14.293,0.009000000000000001,,,,,,,2.3,2.5,1.0,2.5,0,,,,2.592695,0.00031712109541785056
246,J074858.19+222909.2,117.24248999999999,22.485894000000002,15.65,14.63,14.27,,,,,,,,,,,,,Lamost_DR2,117.241941,22.486234,GALEX J074858.0+222910,6377882323438797315,6377882323437748224,AIS,117.28323799999998,22.88991,208.0,208.0,198.1762,22.2506,50198,1857,58,0.40547,True,1,0.0573,0,0,,,21.2346,0.2661,,,1.1546,0.2661,,,1.4214,0.2188,,,1.3,0.3216,0,0,0,0,,,11.6453,2.85318,,,2052.76,948.95,,13.482000000000001,,0.006,0.7106,0.0,0.4161,,10.67,12.33,,,13.8746,5.7340800000000005,3.5,0.0012619999999999999,0.000737,,,,163.9,188.3,,,1.23,,,0.52,,C,0,1,6377882323438797824,6377882323438797315,0,1,6377882323438797824,6377882323438797315,6377882323438797315,N,0.0,2.1983099999999998,117.2424974710664,22.485903177078498,0.001,0.001,90.0,674686658659693184,117.24250207353,0.026000000000000002,22.48590110104,0.0187,0.022000000000000002,0.0318,0.988,0.051,-0.48200000000000004,0.033,False,25232.9,9.69394,14.683446,9294.33,22.8509,15.430842000000002,23118.3,41.9085,13.852032000000001,1.578811,,,0,4337.0,,,,,2.201035,117.24249499999999,22.485901000000002,0.001,0.001,90.0,1237660343923703859,1,+,6,J074858.19+222909.2,*,202381275299856,2002.8512,3,18.677,0.018000000000000002,15.85,0.004,14.636,0.004,14.754000000000001,0.004,13.914000000000001,0.004,,,,,,,12.3,2.5,8.5,2.5,0,,,,2.19876,0.000122805779949504
247,J074858.96+262013.9,117.24566999999999,26.337206,15.37,14.81,14.63,,,,,,,,,,,,,Lamost_DR2,117.245658,26.337181,GALEX J074858.9+262013,6377882297668994309,6377882297667944448,AIS,117.279829,26.570582,199.0,199.0,194.2628,23.6076,50198,1089,34,0.23539699999999997,True,1,0.0303,0,0,,,20.8883,0.1729,,,0.8084,0.1729,,,0.8846,0.1615,,,1.0345,0.2646,0,0,0,0,,,16.0199,2.55017,,,1975.66,1346.5,,5.212999999999999,,0.002,0.9809,0.0,0.065,,-13.7,-27.68,,,2.63352,4.4952,3.5,0.000714,0.000668,,,,139.8,177.6,,,0.67,,,0.27,,C,0,1,6377882297668994048,6377882297668994309,0,1,6377882297668994048,6377882297668994309,6377882297668994309,N,0.0,0.09705599999999999,117.24567115056001,26.3372144685567,0.001,0.0,90.0,874109961673111552,117.24566579807,0.0291,26.3372036959,0.0173,0.4054,0.0329,-1.114,0.057,-2.502,0.032,False,21258.5,6.16718,14.869535,10309.5,20.1053,15.318291,15642.9,16.354,14.276126999999999,1.0421639999999999,,,0,5056.32,,,3.08,5.575,0.12773900000000002,117.24567900000001,26.337204999999997,0.001,0.001,0.0,1237657629504700466,1,+,6,J074858.96+262013.9,*,202381275303952,2001.9693,3,17.109,0.009000000000000001,15.458,0.004,14.809000000000001,0.005,15.033,0.001,14.526,0.005,,,,,,,-0.9,2.5,-1.5,2.5,0,,,,0.110702,0.0005205061133666008
248,J074916.99+192243.2,117.32083,19.37869,16.23,15.57,15.37,,,,,,,,,,,,,Lamost_DR2,117.320821,19.378778,GALEX J074916.9+192243,6377882348134861647,6377882348133810176,AIS,117.30765600000001,19.31,223.0,223.0,201.3089,21.1595,50198,2593,81,0.06989,True,1,0.0459,0,0,,,22.2212,0.4214,,,2.1412,0.4214,,,1.9029,0.3134,,,3.5757,2.5631,0,2,0,1,,,4.693630000000001,1.82113,,,1912.89,2066.49,,8.19,,0.003,0.9307,0.0,0.4058,,29.93,30.25,,,8.19009,10.5122,3.5,0.00074,0.00044,,,,158.0,215.8,,,1.42,,,0.58,,C,0,1,6377882348134861824,6377882348134861647,0,1,6377882348134861824,6377882348134861647,6377882348134861647,N,0.0,0.31704,117.32083154597281,19.3786987661147,0.002,0.001,90.0,671772952846727936,117.32083107378,0.0468,19.37870109523,0.0355,0.2115,0.0514,-0.10300000000000001,0.099,0.541,0.075,False,10509.1,6.583539999999999,15.634456,4841.25,26.5112,16.138994,8052.01,13.1881,14.997159,1.141835,,,0,4970.93,,,,,0.287482,117.320823,19.378698,0.001,0.001,90.0,1237660996758798567,2,,6,J074916.99+192243.3,*,68988047360,2003.0725,3,18.33,0.016,16.378,0.003,15.552,0.003,15.325,0.003,15.213,0.005,,,,,,,3.8,2.7,1.7,2.7,0,,,,0.28684,0.0001690527819987857
249,J074924.31+141339.7,117.35131000000001,14.227712,13.18,12.36,11.99,,,,,,,,,,,,,Lamost_DR2,117.35125,14.227718,GALEX J074924.3+141339,6377917459492507240,6377917459491454976,AIS,117.23946799999999,14.056617000000001,199.0,199.0,206.3594,19.1445,50199,417,13,0.202546,True,1,0.0366,0,1,,,20.4163,0.1272,,,0.3363,0.1272,,,0.42100000000000004,0.1226,,,0.2995,0.1519,0,0,0,0,,,24.7448,2.89918,,,1654.92,2295.85,,5.207999999999999,,0.002,0.9833,0.0,0.1579,,1.32,8.57,,,10.1283,4.3840699999999995,3.5,0.000768,0.000647,,,,142.2,183.7,,,0.58,,,0.19,,C,0,1,6377917459492507648,6377917459492507240,0,1,6377917459492507648,6377917459492507240,6377917459492507240,N,0.0,0.20973899999999998,117.3512762076251,14.227695948192599,0.001,0.001,90.0,3164504312823089408,117.35126197146002,0.0446,14.227686741020003,0.0192,0.5339,0.0434,-3.205,0.078,-2.138,0.036000000000000004,False,244031.0,41.3247,12.219754,103102.0,84.1374,12.818218,198785.0,154.95,11.515962,1.302257,70.88,0.57,16,4711.63,0.19399999999999998,0.085,9.52,40.26,0.121103,117.351279,14.227698,0.065,0.059000000000000004,90.0,1237667109033083271,1,,6,J074924.30+141339.7,*,483854104530960,2004.9457,3,16.317999999999998,0.01,13.454,0.001,12.23,0.001,11.950999999999999,0.001,14.059000000000001,0.018000000000000002,,,,,,,-3.7,2.5,4.5,2.5,0,,,,0.123475,0.001078514907565367
250,J075045.19-020851.1,117.68831899999999,-2.147549,12.73,11.88,11.49,,,,,,,,,,,,,Lamost_DR2,117.688341,-2.1474830000000003,GALEX J075045.2-020850,6378128567872523284,6378128567871471616,AIS,117.92793200000001,-2.103428,208.0,213.0,221.7564,12.1536,50205,481,15,0.243445,True,1,0.0442,0,0,,,21.079,0.2097,,,0.9990000000000001,0.2097,,,0.8204,0.1596,,,0.9632,0.2774,0,0,0,0,,,13.4401,2.59511,,,2489.69,1808.73,,4.863,,0.002,0.9818,0.0,0.1905,,45.24,37.22,,,9.52801,44.7473,3.5,0.000737,0.000597,,,,147.0,190.2,,,0.65,,,0.26,,C,0,1,6378128567872523264,6378128567872523284,0,1,6378128567872523264,6378128567872523284,6378128567872523284,N,0.0,0.250092,117.6883112597921,-2.1475418773626997,0.001,0.001,90.0,3081845369408231040,117.68829101168998,0.0284,-2.14753277444,0.0211,0.4381,0.0358,-4.699,0.062,2.114,0.044000000000000004,False,374472.0,120.971,11.754817999999998,154143.0,197.352,12.381578,310794.0,264.659,11.030737,1.350841,93.81,0.32,10,4700.87,0.2067,0.0967,14.46,92.052,0.23743000000000003,117.68832900000001,-2.147539,0.05,0.046,90.0,1237654896295150009,1,,6,J075045.19-020851.1,*,483854105579536,2001.2159,1,15.628,0.006,12.615,0.001,14.53,0.009000000000000001,11.984000000000002,0.001,13.509,0.015,,,,,,,-2.5,2.6,6.6,2.6,0,,,,0.20775500000000002,0.0020362271408067966
251,J075055.79+210609.5,117.73248999999998,21.102644,12.61,11.65,11.18,,,,,,,,,,,,,Lamost_DR2,117.732546,21.102644,GALEX J075055.8+210609,6377882336323700949,6377882336322650112,AIS,117.27854199999999,21.088938,120.0,119.0,199.7469,22.1662,50198,2241,70,0.423799,True,1,0.0546,0,0,,,22.2384,0.4464,,,2.1584,0.4464,,,2.1623,0.5125,,,1.889,0.7765,0,0,0,0,,,4.61982,1.8989099999999999,,,979.64,1945.29,,6.007999999999999,,0.003,0.9191,0.0,0.3555,,-60.0,-61.29,,,0.0,45.8941,3.5,0.000523,0.000337,,,,93.2,117.7,,,1.59,,,0.6,,C,0,1,6377882336323700736,6377882336323700949,0,1,6377882336323700736,6377882336323700949,6377882336323700949,N,0.0,0.188064,117.732504637533,21.102636090946103,0.001,0.001,90.0,673781073396089984,117.73250409341001,0.036000000000000004,21.10261667799,0.0207,0.7746,0.0412,-0.11800000000000001,0.071,-4.5089999999999995,0.038,False,568269.0,533.8330000000001,11.301981,223734.0,234.861,11.977056,479160.0,319.195,10.56072,1.416336,49.84,0.2,17,4485.33,0.348,0.16699999999999998,11.51,48.301,0.141807,117.73252600000001,21.102622,0.06,0.059000000000000004,90.0,1237661126682148885,2,,6,J075055.80+210609.4,*,483854138085392,2003.0861,3,15.485999999999999,0.005,12.445,0.001,13.636,0.006999999999999999,10.967,0.001,11.507,0.003,,,,,,,,,,,0,,,,0.10369500000000001,0.0023207386122857223
