name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,Error Bar,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
1.70E+14,179.04875,-29.71,,,,,13.196,12.253,11.916,,,,,,,,,Galah_DR2,179.0487539,-29.70997298,0.001,0,90,3.47986E+18,179.0487295,0.0278,-29.70997909,0.0197,0.3531,0.3531,2832.058907,12.26051141,0.0409,-4.92,0.05,-1.421,0.032,FALSE,225792,44.2048,12.304094,0.043582588,92466.2,76.0782,12.93643,190168,113.053,11.564079,1.372351,189.1312013,-45.24,0.37,19,4762.35,0.4775,0.2137,13.45,83.89,0.098063
1.71E+14,179.760375,-48.066444,,,,,13.65,12.647,12.283,,,,,,,,,Galah_DR2,179.7603631,-48.06642488,0.001,0.001,90,5.3713E+18,179.7603283,0.0251,-48.06645686,0.0221,0.2438,0.2438,4101.722724,13.06483149,0.0346,-5.407,0.045,-7.428,0.036,TRUE,166078,27.8093,12.637586,-0.427245494,65116.1,59.47,13.317168,144854,66.4571,11.859592,1.457577,125.9271012,6.73,0.83,6,4624.85,0.084,0.0547,18.11,135.197,0.074517
1.50E+14,180.473375,-34.36625,,,,,13.282,12.36,12.064,,,,,,,,,Galah_DR2,180.4733707,-34.3662485,0.001,0,90,3.46574E+18,180.4733274,0.0258,-34.36626606,0.0172,0.1617,0.1617,6184.291899,13.9564499,0.0359,-8.289,0.046,-4.08,0.028,FALSE,207954,43.4883,12.393449,-1.5630009,85127.9,75.8727,13.026209,175956,132.648,11.648412,1.377797,208.5207036,174.69,0.88,14,4808,,,,,0.013997
1.61E+14,182.198708,-76.701361,,,,,13.947,12.833,12.402,,,,,,,,,Galah_DR2,182.1986533,-76.70137525,0.001,0.001,90,5.83703E+18,182.1985289,0.0206,-76.70136399,0.0203,0.4001,0.4001,2499.375156,11.98915724,0.0253,-6.645,0.042,2.617,0.036,FALSE,136422,32.136,12.851156,0.861998757,49995.9,66.2882,13.604052,125443,80.3337,12.015801,1.58825,146.6219004,-38.55,1.34,9,4351.03,0.829,0.401,11.95,46.107,0.068458
1.70E+14,185.307583,-43.739472,,,,,13.025,12.129,11.8,,,,,,,,,Galah_DR2,185.3075828,-43.73947648,0.001,0,90,6.14403E+18,185.307542,0.0314,-43.73948678,0.0177,0.4224,0.4224,2367.424242,11.87138045,0.042,-6.84,0.056,-2.393,0.027,FALSE,248010,37.7618,12.20219,0.330809548,104858,96.2359,12.799883,203842,133.137,11.488687,1.311196,229.3729009,-30.95,2.56,17,4856.64,0.21,0.1195,11.19,62.714,0.016143
1.61E+14,185.849833,-32.328917,,,,,12.674,11.875,11.661,,,,,,,,,Galah_DR2,185.8498317,-32.32891029,0.001,0.001,90,3.46948E+18,185.8496779,0.0571,-32.32889472,0.0607,1.0855,1.0855,921.2344542,9.821850861,0.0671,-30.193,0.086,3.615,0.082,FALSE,311552,57.1756,11.954537,2.132686139,142215,144.811,12.469024,240394,130.354,11.309613,1.159411,275.1650046,-10.98,1.85,18,4881,,,4.82,11.856,0.024481
1.40E+14,185.885833,-50.079778,,,,,14.285,13.128,12.653,,,,,,,,,Galah_DR2,185.8858031,-50.07978235,0.001,0,90,6.12674E+18,185.8857521,0.0176,-50.07978086,0.0162,0.3222,0.3222,3103.662322,12.45937232,0.0309,-7.609,0.035,0.345,0.024,FALSE,99005.2,25.904,13.199221,0.73984868,36759.5,48.5052,13.937964,89891.6,86.5966,12.377623,1.560341,135.1017994,-48.26,0.95,23,4361.49,0.735,0.3765,12.55,51.331,0.070731
1.70E+14,186.431,-1.362083,,,,,15.529,14.753,14.542,,,,,,,,,Galah_DR2,186.4310065,-1.362076476,0.001,0.001,90,3.69481E+18,186.4310084,0.031,-1.362104833,0.0221,0.1288,0.1288,7763.975155,14.45042068,0.0363,0.431,0.08,-6.586,0.051,TRUE,22195.4,7.33354,14.82271,0.372289315,10158.9,14.1407,15.33427,17248.2,26.6342,14.170062,1.164208,40.77490034,,,0,5050,,,,,0.033214
1.70E+14,186.463,-9.011389,,,,,14.447,13.638,13.433,,,,,,,,,Galah_DR2,186.4630217,-9.011410013,0.001,0,90,3.57975E+18,186.4630054,0.0217,-9.011429077,0.0159,0.3168,0.3168,3156.565657,12.49607414,0.0251,-3.747,0.051,-4.428,0.029,FALSE,61492.6,13.7096,13.71631,1.220235865,27725.4,41.8589,14.244193,48277.4,122.71,13.05256,1.191633,164.5688982,,,0,4958,,,7.04,26.962,0.108113
1.70E+14,186.812708,-7.672389,,,,,14.811,14.268,14.191,,,,,,,,,Galah_DR2,186.8127178,-7.672402975,0.001,0.001,90,3.58326E+18,186.8127582,0.0284,-7.672401001,0.02,1.5232,1.5232,656.512605,9.086215345,0.0332,9.304,0.065,0.458,0.042,FALSE,36071.6,11.7215,14.295452,5.209236655,18472.4,25.4651,14.68508,25289.5,20.211,13.754568,0.930512,45.67609933,,,0,5493,0.025,0.012,0.88,0.628,0.061261
1.70E+14,186.856417,-75.428028,,,,,13.857,13.03,12.691,,,,,,,,,Galah_DR2,186.856406,-75.42804417,0.002,0.002,90,5.83799E+18,186.8554936,0.0615,-75.42800892,0.0624,4.1657,4.1657,240.0556929,6.901560049,0.0732,-53.315,0.134,8.188,0.114,FALSE,110996,69.8209,13.0751,6.173539951,48883.8,88.9038,13.628475,89521.9,192.24,12.382097,1.246378,281.143801,,,0,4947.33,,,0.72,0.282,0.05905
1.70E+14,187.643708,-31.331806,,,,,13.952,12.973,12.687,,,,,,,,,Galah_DR2,187.6437016,-31.331811,0.001,0.001,90,3.47039E+18,187.6436618,0.0354,-31.33181833,0.03,0.2702,0.2702,3700.96225,12.84157328,0.0416,-7.894,0.069,-1.702,0.055,FALSE,114197,42.2754,13.044225,0.202651723,46582.8,75.918,13.680823,96567.5,53.222,12.299842,1.380981,129.1399993,50.18,1.2,13,4759.02,0.563,0.232,,,0.026683
1.71E+14,189.506958,-27.392361,,,,,14.084,13.275,12.993,,,,,,,,,Galah_DR2,189.5069587,-27.39235877,0.001,0.001,90,3.49624E+18,189.5069362,0.0298,-27.39237986,0.0236,0.3132,0.3132,3192.84802,12.52089123,0.0381,-4.647,0.06,-4.899,0.058,FALSE,88355.7,17.8624,13.322779,0.801887767,39316.6,56.7013,13.864949,69995.5,72.2929,12.649245,1.215704,128.9942016,,,0,4956.14,0.204,0.103,8.54,39.653,0.008332
1.70E+14,189.592458,-36.072833,,,,,13.14,12.067,11.671,,,,,,,,,Galah_DR2,189.5924693,-36.07283092,0.001,0.001,0,6.15711E+18,189.5924177,0.0341,-36.07282465,0.0269,0.561,0.561,1782.531194,11.25518569,0.0418,-9.695,0.062,1.457,0.064,FALSE,260787,67.0608,12.14765,0.892464306,103904,162.636,12.809811,224138,265.432,11.38563,1.424181,428.0680016,7.12,0.44,8,4707.75,0.417,0.2005,9.39,39.017,0.033731
1.50E+14,190.046083,-45.247139,,,,,13.691,12.653,12.221,,,,,,,,,Galah_DR2,190.0460736,-45.24715097,0.002,0.001,0,6.13253E+18,190.0460169,0.0389,-45.24717474,0.0431,0.2047,0.2047,4885.197851,13.44441079,0.0585,-9.273,0.073,-5.519,0.098,FALSE,155141,40.7464,12.711548,-0.732862787,60560.6,89.2034,13.395913,135701,116.789,11.930464,1.465449,205.9923997,,,0,4518.5,0.4778,0.296,,,0.049265
1.50E+14,190.780667,-44.454722,,,,,13.617,12.733,12.377,,,,,,,,,Galah_DR2,190.7806695,-44.45472193,0.002,0.001,0,6.13267E+18,190.780611,0.0374,-44.45471853,0.0424,0.3964,0.3964,2522.704339,12.00933177,0.0532,-9.703,0.072,0.791,0.099,FALSE,144008,35.9967,12.792398,0.783066229,61378.4,78.3349,13.38135,117805,60.1984,12.084008,1.297341,138.5332999,-36.94,0.95,10,4851.26,0.209,0.0947,9.11,41.419,0.006546
1.70E+14,191.109208,-29.259028,,,,,13.273,12.376,12.011,,,,,,,,,Galah_DR2,191.1091867,-29.25903112,0.002,0.001,90,3.49488E+18,191.1091123,0.0539,-29.25901937,0.0221,0.5797,0.5797,1725.030188,11.1839835,0.0366,-15.064,0.114,2.729,0.05,FALSE,196384,39.1478,12.455599,1.271615502,83674.3,108.6,13.044909,160366,128.285,11.749141,1.295768,236.8849985,-26.89,1.19,16,4720.93,,,7.82,27.401,0.067957
1.41E+14,191.27925,-46.06975,,,,,13.974,12.746,12.285,,,,,,,,,Galah_DR2,191.2792423,-46.06975247,0.001,0.001,0,6.12929E+18,191.2791851,0.0364,-46.06974547,0.0413,0.0706,0.0706,14164.30595,15.75597649,0.0564,-9.218,0.069,1.627,0.094,FALSE,145497,75.3405,12.781232,-2.974744495,50585.2,100.422,13.591331,137153,192.36,11.918904,1.672426,292.7819971,42.93,0.92,5,4181,0.633,0.302,,,0.021183
1.61E+14,191.3765,-46.8055,,,,,13.332,12.097,11.686,,,,,,,,,Galah_DR2,191.3764858,-46.80550084,0.002,0.002,90,6.12901E+18,191.3764646,0.0485,-46.80550316,0.0422,0.0329,0.0329,30395.13678,17.41402051,0.0527,-3.363,0.105,-0.539,0.1,FALSE,260930,92.3246,12.147055,-5.26696551,93827.5,170.255,12.920563,240257,296.55,11.31023,1.610333,466.8050049,,,0,4220.65,,,,,0.03516
1.61E+14,191.88725,-52.445333,,,,,14.142,13.284,12.958,,,,,,,,,Galah_DR2,191.8872393,-52.44533932,0.001,0.001,90,6.0752E+18,191.8871124,0.0216,-52.44536108,0.0187,1.0746,1.0746,930.57882,9.843765819,0.0339,-17.962,0.039,-5.053,0.035,FALSE,87418.2,17.1851,13.334361,3.490595181,37627.7,49.7521,13.912621,71277.5,52.9402,12.629539,1.283082,102.6923019,,,0,4968.49,,,2.46,3.324,0.032663
1.51E+14,192.118833,-48.381472,,,,,13.896,12.73,12.286,,,,,,,,,Galah_DR2,192.1188435,-48.38147597,0.002,0.001,0,6.12787E+18,192.1188014,0.0547,-48.38147639,0.0533,0.1023,0.1023,9775.171065,14.95062183,0.0792,-6.497,0.094,-0.097,0.12,FALSE,143506,39.0345,12.796187,-2.154434831,52638.2,63.2846,13.548135,130415,135.015,11.9736,1.574534,198.2995993,171.02,0.23,7,4384.46,0.3725,0.194,,,0.028834
1.70E+14,192.432667,-43.36,,,,,12.745,11.379,10.736,,,,,,,,,Galah_DR2,192.4326582,-43.36000612,0.001,0.001,0,6.13875E+18,192.432615,0.0353,-43.35999865,0.0286,0.3551,0.3551,2816.108139,12.24824664,0.0415,-7.297,0.065,1.734,0.067,FALSE,557139,472.097,11.323457,-0.924789638,170027,668.793,12.275096,557653,1047.72,10.396009,1.879087,1716.51303,34.05,0.29,7,4060.17,,,33.85,280.574,0.031917
1.61E+14,192.951083,-27.635917,,,,,13.002,12.348,12.102,,,,,,,,,Galah_DR2,192.9510645,-27.63593084,0.001,0.001,90,3.49547E+18,192.9510052,0.0355,-27.63596768,0.0309,0.2419,0.2419,4133.939644,13.08182066,0.0424,-12.193,0.061,-8.555,0.06,FALSE,213820,41.646,12.363243,-0.718577658,99946.5,132.899,12.85197,162313,130.865,11.73604,1.11593,263.7640021,-58.25,0.95,10,5025.2,2.661,1.354,16.61,158.431,0.07724
1.51E+14,193.022125,-47.531389,,,,,13.894,13.088,12.84,,,,,,,,,Galah_DR2,193.0221014,-47.53140627,0.001,0.001,0,6.13398E+18,193.0220965,0.0226,-47.53139081,0.0181,0.601,0.601,1663.893511,11.10562764,0.0254,-0.769,0.038,3.591,0.046,FALSE,98712.9,19.5891,13.202431,2.09680336,44774.6,47.4817,13.723808,76935.1,50.1633,12.546608,1.1772,97.6450009,,,0,4895.84,,,4.86,12.209,0.084538
1.71E+14,195.008,-74.613972,,,,,12.329,11.237,10.827,,,,,,,,,Galah_DR2,195.0080071,-74.61398016,0.001,0.001,90,5.83769E+18,195.0077908,0.0221,-74.61398405,0.021,0.7447,0.7447,1342.822613,10.64009323,0.0257,-13.324,0.043,-0.904,0.04,FALSE,556599,158.518,11.32451,0.684416769,215687,255.411,12.016829,484432,326.852,10.548838,1.467991,582.2629955,-40.55,2.99,13,4343.5,0.5125,0.347,13.03,54.481,0.030147
1.41E+14,195.333083,-44.499778,,,,,13.871,13.073,12.718,,,,,,,,,Galah_DR2,195.333084,-44.49978263,0.001,0.001,0,6.13562E+18,195.3330328,0.0191,-44.49979632,0.0172,0.273,0.273,3663.003663,12.81918676,0.0241,-8.479,0.039,-3.181,0.04,FALSE,104584,23.6361,13.139703,0.320516235,46620.4,79.0109,13.679948,83155.6,87.2756,12.462192,1.217756,166.2865024,,,0,5019.17,,,10.33,60.964,0.016845
1.71E+14,196.342167,-50.582639,,,,,13.079,12.016,11.622,,,,,,,,,Galah_DR2,196.3421542,-50.58266088,0.002,0.001,0,6.08146E+18,196.3420918,0.0305,-50.58267321,0.0469,0.7057,0.7057,1417.032733,10.75689941,0.0645,-9.205,0.082,-2.865,0.103,FALSE,252991,65.8912,12.180601,1.423701587,96876.6,107.288,12.88584,223832,151.699,11.387116,1.498724,258.987002,-10.41,0.36,9,4402.69,0.9893,0.384,8.9,26.833,0.084028
1.71E+14,197.257875,-49.703111,,,,,13.452,12.342,11.941,,,,,,,,,Galah_DR2,197.2578775,-49.70312791,0.001,0.001,90,6.08191E+18,197.2578313,0.0261,-49.70314849,0.0284,0.5921,0.5921,1688.903901,11.13802469,0.0405,-6.935,0.079,-4.781,0.066,FALSE,204519,43.5256,12.411531,1.273506305,78846,57.7468,13.10944,180418,104.176,11.62122,1.48822,161.9227995,36.66,0.53,10,4639.46,0.668,0.328,8.2,28.088,0.061137
1.50E+14,197.41375,-77.408917,,,,,14.311,13.155,12.681,,,,,,,,,Galah_DR2,197.4137737,-77.40892253,0,0,90,5.78821E+18,197.41364,0.0167,-77.40894097,0.0144,0.6397,0.6397,1563.232765,10.97011825,0.0184,-6.771,0.029,-4.283,0.026,FALSE,98083.4,24.6304,13.209376,2.239257754,36013,59.0065,13.960241,90765.6,58.3922,12.367117,1.593124,117.3987002,,,0,4417.67,,,6.05,12.578,0.027261
1.71E+14,197.802292,-32.792944,,,,,13.986,12.998,12.583,,,,,,,,,Galah_DR2,197.802289,-32.79296259,0.001,0.001,0,6.17984E+18,197.8022775,0.0273,-32.79295779,0.0225,0.2016,0.2016,4960.31746,13.47754736,0.0328,-2.245,0.045,1.114,0.047,FALSE,110906,46.9083,13.075982,-0.401565361,44833.8,79.0426,13.722375,94391.1,120.215,12.324593,1.397782,199.2576025,154.27,2.77,3,4725.51,0.119,0.0608,,,0.067546
1.61E+14,198.056417,-35.553361,,,,,12.744,11.813,11.52,,,,,,,,,Galah_DR2,198.0564305,-35.55337205,0.001,0.001,90,6.16689E+18,198.0563945,0.0342,-35.55338788,0.0253,0.5481,0.5481,1824.484583,11.30570099,0.0357,-6.791,0.06,-3.675,0.055,FALSE,315582,103.488,11.940586,0.63488501,134105,247.744,12.532777,257039,242.373,11.236921,1.295856,490.1170033,5.61,0.4,8,4739.37,0.137,0.0675,10.38,48.989,0.056047
1.71E+14,198.379458,-28.982833,,,,,12.467,11.701,11.407,,,,,,,,,Galah_DR2,198.3794389,-28.98282777,0.001,0.001,0,6.18286E+18,198.3794111,0.0348,-28.9828295,0.0292,0.5729,0.5729,1745.505324,11.20960589,0.0405,-5.65,0.06,-0.402,0.064,FALSE,378722,109.446,11.742566,0.532960111,169117,276.239,12.28092,298046,255.673,11.076213,1.204707,531.9120137,-54.27,0.91,10,4917.63,0.0513,0.0235,9.87,51.278,0.063129
1.50E+14,199.304083,-11.037722,,,,,12.666,11.868,11.642,,,,,,,,,Galah_DR2,199.3040658,-11.03773779,0.001,0.001,90,3.62346E+18,199.3040127,0.042,-11.03775075,0.0272,0.3678,0.3678,2718.868951,12.17194138,0.0478,-12.104,0.07,-3.009,0.056,FALSE,315602,68.153,11.940516,-0.231425375,141337,162.411,12.475748,246145,289.675,11.283944,1.191804,452.0859955,-39.92,0.66,11,4881.08,0.2025,0.099,14.3,104.632,0.083187
1.60E+14,199.944458,-49.925139,,,,,14.145,13.098,12.687,,,,,,,,,Galah_DR2,199.9444405,-49.92512984,0.001,0.001,90,6.08098E+18,199.9443949,0.0204,-49.92513541,0.0212,0.1878,0.1878,5324.813632,13.63152206,0.0326,-6.822,0.058,-1.293,0.052,FALSE,105451,18.5974,13.130734,-0.50078806,40801.7,35.7818,13.824693,93436.2,71.0033,12.335632,1.48906,106.7850993,30.34,1.32,15,4399.5,0.1127,0.0618,,,0.052197
1.60E+14,200.003583,-49.4655,,,,,14.124,13.29,12.925,,,,,,,,,Galah_DR2,200.0035934,-49.46551319,0.001,0.001,90,6.08324E+18,200.0035572,0.0158,-49.46550403,0.0161,0.1166,0.1166,8576.329331,14.66650725,0.0247,-5.47,0.04,2.129,0.037,TRUE,89274.1,14.28,13.311552,-1.354955248,38244.9,42.9595,13.894955,73775.1,40.6467,12.592145,1.30281,83.60619936,-90.01,4.89,7,5032.92,,,,,0.053411
1.60E+14,200.003875,-28.623972,,,,,13.817,13.013,12.686,,,,,,,,,Galah_DR2,200.0038877,-28.62396486,0.001,0.001,0,6.18311E+18,200.00385,0.0252,-28.62396027,0.0282,0.2472,0.2472,4045.307443,13.03475767,0.0366,-7.672,0.053,1.065,0.062,FALSE,110128,60.2805,13.083624,0.048866332,49072.8,139.438,13.624287,87042.1,138.016,12.412596,1.211691,277.4540035,-21.86,1.21,3,4856.89,0.3833,0.1723,,,0.047592
1.71E+14,200.240708,-25.125167,,,,,12.808,11.866,11.512,,,,,,,,,Galah_DR2,200.2406972,-25.12516325,0.001,0.001,90,6.1933E+18,200.2406917,0.0425,-25.12515473,0.0359,0.9385,0.9385,1065.530101,10.13782862,0.0491,-1.152,0.078,1.978,0.075,FALSE,312380,107.949,11.951657,1.813828385,128817,247.744,12.576451,261213,357.322,11.219432,1.357019,605.0660033,-20.77,0.81,7,4694,,,6.19,16.772,0.037644
1.70E+14,200.799875,-16.943972,,,,,14.347,13.1,12.62,,,,,,,,,Galah_DR2,200.7998864,-16.94396907,0.001,0.001,90,3.60434E+18,200.799849,0.0291,-16.94398089,0.0199,0.0842,0.0842,11876.48456,15.37343954,0.0321,-8.325,0.048,-2.745,0.041,FALSE,105808,37.3873,13.127067,-2.246372543,38206.9,104.49,13.896032,97895,65.0427,12.285019,1.611013,169.5326979,214.62,1.44,4,4240,0.539,0.2593,,,0.040728
1.70E+14,201.1135,-17.129917,,,,,14.855,14.352,14.16,,,,,,,,,Galah_DR2,201.1135008,-17.12992594,0.001,0.001,90,3.60414E+18,201.1129851,0.0264,-17.13004885,0.0192,1.8288,1.8288,546.8066492,8.689168935,0.0269,-114.465,0.057,-28.547,0.042,FALSE,31795.1,10.1618,14.432466,5.743297065,16730.6,24.9971,14.792608,22079.8,22.6887,13.901933,0.890676,47.68580083,,,0,5692,0.033,0.038,0.63,0.378,0.032296
1.40E+14,201.241167,-47.649611,,,,,13.261,,11.988,,,,,,,,,Galah_DR2,201.2412098,-47.64961778,0.001,0.001,0,6.08369E+18,201.2411586,0.0575,-47.64963021,0.0461,0.5834,0.5834,1714.089818,11.17016788,0.0613,-8.006,0.084,-2.886,0.095,FALSE,207891,58.1245,12.393777,1.223609124,85973.9,126.39,13.015471,173692,217.182,11.662468,1.353004,343.5719994,-47.53,1.08,4,4891.72,,,7.28,27.316,0.106662
1.60E+14,201.321708,-46.068778,,,,,14.482,13.6,13.549,,,,,,,,,Galah_DR2,201.3217173,-46.06878987,0.001,0.001,0,6.08688E+18,201.3216632,0.0364,-46.06877082,0.0267,0.1714,0.1714,5834.305718,13.82994591,0.0437,-8.724,0.049,4.423,0.055,FALSE,61854.4,21.5899,13.70994,-0.120005912,26798.6,74.8178,14.281109,50036.9,30.4171,13.013694,1.267415,105.2349024,,,0,4930.34,0.2043,0.132,,,0.04862
1.40E+14,201.630625,-47.679889,,,,,14.251,12.975,12.547,,,,,,,,,Galah_DR2,201.630625,-47.67991087,0.001,0.001,0,6.08351E+18,201.6306012,0.0474,-47.6799423,0.0336,0.1728,0.1728,5787.037037,13.81228131,0.0413,-3.716,0.072,-7.302,0.085,FALSE,116387,138.437,13.023603,-0.788678309,42710.1,144.762,13.775061,106246,191.195,12.196134,1.578927,335.9569934,,,0,4270.29,0.3002,0.149,,,0.078714
1.71E+14,201.695417,-50.116389,,,,,11.77,10.939,10.617,,,,,,,,,Galah_DR2,201.6954064,-50.11640184,0.001,0.001,90,6.08223E+18,201.6953397,0.0283,-50.11637419,0.0359,0.8065,0.8065,1239.925604,10.46697814,0.0442,-9.935,0.08,6.422,0.079,FALSE,760158,309.717,10.986106,0.519127859,330591,359.372,11.553159,605980,336.587,10.305774,1.247385,695.9590093,-56.37,0.64,3,4790.44,0.064,0.0245,10.64,53.692,0.052254
1.51E+14,202.0435,-38.616694,,,,,13.909,12.813,12.416,,,,,,,,,Galah_DR2,202.0435127,-38.61669641,0.002,0.002,0,6.16225E+18,202.0434618,0.0517,-38.61670743,0.0568,0.1659,0.1659,6027.727547,13.90076807,0.0821,-9.24,0.1,-2.559,0.134,FALSE,134919,42.3857,12.863181,-1.03758707,51658.2,117.771,13.568541,119273,145.008,12.070569,1.497972,262.7790037,121.46,0.74,5,4397.15,0.3277,0.1385,,,0.036893
1.40E+14,202.08875,-47.341722,,,,,12.973,11.858,11.452,,,,,,,,,Galah_DR2,202.0887202,-47.34173726,0.001,0.001,90,6.08371E+18,202.0886972,0.0496,-47.34176944,0.0337,0.1342,0.1342,7451.564829,14.36123742,0.0509,-3.628,0.078,-7.473,0.075,FALSE,311400,122.105,11.955071,-2.406166421,117088,173.273,12.680104,277280,563.82,11.154623,1.525481,737.092995,234.46,0.9,4,4297.91,,,,,0.091041
1.40E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2,202.1664155,-47.442553,0.001,0.001,0,6.08389E+18,202.1663941,0.0496,-47.44257907,0.0368,0.215,0.215,4651.162791,13.3378077,0.0568,-3.363,0.08,-6.056,0.084,FALSE,694143,2334.18,11.084743,-2.2530647,231763,1925.86,11.938776,673616,4286.51,10.190888,1.747888,6212.369985,229.65,1.21,3,4137.75,0.675,0.2978,,,0.318025
1.40E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2,202.1664155,-47.442553,0.001,0.001,0,6.08389E+18,202.1663941,0.0496,-47.44257907,0.0368,0.215,0.215,4651.162791,13.3378077,0.0568,-3.363,0.08,-6.056,0.084,FALSE,694143,2334.18,11.084743,-2.2530647,231763,1925.86,11.938776,673616,4286.51,10.190888,1.747888,6212.369985,229.65,1.21,3,4137.75,0.675,0.2978,,,0.318025
1.40E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2,202.1664155,-47.442553,0.001,0.001,0,6.08389E+18,202.1663941,0.0496,-47.44257907,0.0368,0.215,0.215,4651.162791,13.3378077,0.0568,-3.363,0.08,-6.056,0.084,FALSE,694143,2334.18,11.084743,-2.2530647,231763,1925.86,11.938776,673616,4286.51,10.190888,1.747888,6212.369985,229.65,1.21,3,4137.75,0.675,0.2978,,,0.318025
1.40E+14,202.933667,-37.196583,,,,,13.478,12.584,12.17,,,,,,,,,Galah_DR2,202.93365,-37.19659284,0.001,0.001,90,6.16284E+18,202.9335967,0.038,-37.196604,0.0313,0.2344,0.2344,4266.211604,13.15021196,0.041,-9.865,0.077,-2.592,0.072,FALSE,177151,49.6097,12.567506,-0.582705963,72302.6,115.194,13.203503,148833,136.249,11.83017,1.373333,251.4430002,-60.42,1.12,4,4638.17,0.5455,0.2213,19.3,155.3,0.06018
1.41E+14,203.682708,-36.096,,,,,13.137,12.401,12.266,,,,,,,,,Galah_DR2,203.6826811,-36.09598626,0.001,0.001,90,6.16443E+18,203.6826368,0.0365,-36.09598785,0.0303,0.341,0.341,2932.55132,12.33622811,0.0385,-8.314,0.081,-0.371,0.066,FALSE,202254,72.912,12.423625,0.087396895,91734.1,227.548,12.945061,156345,93.4396,11.776711,1.16835,320.9876042,-14.21,1.12,8,4967.07,,,11.8,76.404,0.092677
1.70E+14,204.323208,-29.376028,,,,,14.293,13.606,13.346,,,,,,,,,Galah_DR2,204.3232434,-29.3760126,0.001,0.001,90,6.17603E+18,204.3232503,0.0271,-29.37603045,0.0261,0.9627,0.9627,1038.745196,10.08254514,0.0334,1.396,0.061,-4.144,0.058,FALSE,66722.6,19.99,13.627684,3.545138859,31303.9,40.5052,14.112393,50972.4,110.032,12.993583,1.118811,150.5371994,,,0,4966.67,,,2.4,3.162,0.124237
1.70E+14,204.574208,-14.979333,,,,,15.226,14.017,13.608,,,,,,,,,Galah_DR2,204.5742216,-14.97933329,0.001,0.001,90,3.6064E+18,204.5742006,0.0262,-14.97934489,0.0184,0.0496,0.0496,20161.29032,16.52259162,0.0284,-4.7,0.049,-2.695,0.04,FALSE,43594.4,27.9568,14.089788,-2.432803618,15910,35.6981,14.847214,39814.3,77.2971,13.261824,1.58539,112.995201,,,0,4442.93,0.1113,0.061,,,0.047217
1.70E+14,205.409875,-28.990333,,,,,13.647,12.783,12.549,,,,,,,,,Galah_DR2,205.4098498,-28.99033852,0.001,0.001,0,6.17624E+18,205.4098018,0.0374,-28.99032229,0.0403,0.2694,0.2694,3711.952487,12.84801204,0.0495,-9.74,0.081,3.77,0.088,FALSE,137384,34.4759,12.843527,-0.004485043,60439.8,92.8579,13.398082,109040,162.92,12.167958,1.230124,255.7779025,30.18,0.67,3,4808.82,,,13.4,86.543,0.081868
1.70E+14,205.555875,-35.824944,,,,,13.024,12.186,11.859,,,,,,,,,Galah_DR2,205.5558895,-35.82493012,0.001,0.001,90,6.1641E+18,205.555817,0.0456,-35.82495718,0.0294,0.5541,0.5541,1804.728388,11.28205925,0.0489,-13.644,0.07,-6.286,0.068,TRUE,240402,76.3393,12.236021,0.953961751,105038,272.048,12.798025,190916,227.831,11.559816,1.238209,499.8790042,-57.63,1.36,5,4837.13,0.3077,0.1705,8.49,35.517,0.065448
1.50E+14,205.976,-37.150806,,,,,13.952,13.292,13.024,,,,,,,,,Galah_DR2,205.9759951,-37.15080617,0.001,0.001,90,6.1634E+18,205.9758598,0.0262,-37.15084107,0.0209,0.9142,0.9142,1093.852549,10.19479392,0.0286,-25.045,0.043,-8.104,0.043,FALSE,85755.1,24.0814,13.355216,3.160422085,40737.3,64.3537,13.826407,64184.4,48.488,12.743347,1.08306,112.8416987,,,0,5033,,,2.77,4.443,0.013991
1.70E+14,207.008667,-26.520111,,,,,12.565,11.532,11.458,,,,,,,,,Galah_DR2,207.0086758,-26.52011479,0.002,0.002,0,6.1783E+18,207.0086445,0.0452,-26.52011611,0.0547,0.6147,0.6147,1626.809826,11.05668393,0.0717,-6.513,0.115,-0.306,0.134,FALSE,433724,175.221,11.595331,0.538647066,173351,287.812,12.254073,368952,510.584,10.844496,1.409577,798.3960117,-42.82,0.41,5,4502.91,0.669,0.323,12.53,58.132,0.031521
